side,qty,rate,time
2,8.3,13161000,2025-03-02 02:12:03.239
2,0.9,13161000,2025-03-02 02:12:15.420
2,10.0,13074140,2025-03-02 02:08:57.270
2,15.0,13039310,2025-03-02 02:12:02.928
2,10.0,13013420,2025-03-02 02:08:56.390
2,10.0,12952690,2025-03-02 02:08:54.953
2,15.0,12917610,2025-03-02 02:12:02.627
2,10.0,12891960,2025-03-02 02:08:53.853
2,10.0,12831230,2025-03-02 02:08:52.871
2,15.0,12795920,2025-03-02 02:12:02.291
2,10.0,12770500,2025-03-02 02:08:51.774
2,250.0,12532140,2025-03-02 02:11:47.154
1,300.0,11802120,2025-03-02 02:11:46.594
1,15.0,11543340,2025-03-02 02:12:00.742
1,15.0,11421650,2025-03-02 02:12:01.032
1,15.0,11299950,2025-03-02 02:12:01.310
1,15.0,11178260,2025-03-02 02:12:01.668
1,15.0,11056560,2025-03-02 02:12:02.033
