side,qty,rate,time
2,15.0,12620140,2025-03-15 01:50:19.312
2,15.0,12504490,2025-03-15 01:50:18.893
2,10.0,12445020,2025-03-15 01:44:57.571
2,15.0,12388830,2025-03-15 01:50:18.431
2,10.0,12387200,2025-03-15 01:44:56.402
2,10.0,12329380,2025-03-15 01:44:54.772
2,15.0,12273180,2025-03-15 01:50:18.099
2,10.0,12271560,2025-03-15 01:44:53.757
2,10.0,12213740,2025-03-15 01:44:52.728
2,15.0,12157530,2025-03-15 01:50:17.665
2,10.0,12155920,2025-03-15 01:44:51.992
2,250.0,11915260,2025-03-15 01:59:32.043
2,0.4,11806680,2025-03-15 02:15:32.126
2,0.4,11795130,2025-03-15 02:15:31.811
1,0.4,11304830,2025-03-15 02:15:31.001
1,0.4,11293280,2025-03-15 02:15:31.375
1,300.0,11221160,2025-03-15 01:59:31.410
1,15.0,10972810,2025-03-15 01:50:15.935
1,15.0,10857160,2025-03-15 01:50:16.327
1,15.0,10741510,2025-03-15 01:50:16.712
1,15.0,10625850,2025-03-15 01:50:17.015
1,15.0,10510200,2025-03-15 01:50:17.340
