side,qty,rate,time
2,1.64,62663460,2024-09-09 18:13:41.217
2,0.02,62663460,2024-09-09 18:13:45.639
2,1.62,62476000,2024-09-10 02:05:18.013
2,1.66,62358480,2024-09-09 18:13:40.923
2,1.62,62173430,2024-09-10 02:05:17.749
2,1.66,62053500,2024-09-09 18:13:40.679
2,0.68,62000000,2024-09-09 21:42:53.269
2,1.62,61870860,2024-09-10 02:05:17.500
1,1.66,59492900,2024-09-10 01:47:00.881
1,1.66,59190190,2024-09-10 01:47:01.125
1,1.62,59157100,2024-09-10 02:05:16.599
1,0.82,58887480,2024-09-10 01:47:01.369
1,1.62,58854530,2024-09-10 02:05:16.881
1,1.62,58551960,2024-09-10 02:05:17.122
