side,qty,rate,time
2,0.3,65015470,2024-09-16 01:53:16.168
2,0.3,64701990,2024-09-16 01:53:15.997
2,1.08,64577870,2024-09-16 02:16:04.225
2,1.66,64429820,2024-09-16 02:11:48.203
2,0.3,64388510,2024-09-16 01:53:15.828
2,1.08,64327580,2024-09-16 02:16:04.795
2,1.66,64116960,2024-09-16 02:11:47.315
2,1.08,64077280,2024-09-16 02:16:05.187
2,0.3,64075020,2024-09-16 01:53:15.667
2,1.08,63826980,2024-09-16 02:16:04.475
2,1.66,63804090,2024-09-16 02:11:46.409
2,0.3,63761540,2024-09-16 01:53:15.494
2,0.5,63608350,2024-09-16 01:53:15.428
2,0.5,63608350,2024-09-16 01:53:15.615
2,1.08,63576680,2024-09-16 02:16:03.835
1,0.3,61699880,2024-09-16 01:43:15.758
1,1.08,61572080,2024-09-16 02:16:01.801
1,0.5,61413060,2024-09-16 01:59:15.458
1,0.5,61413060,2024-09-16 01:59:15.710
1,0.3,61385320,2024-09-16 01:43:15.921
1,1.08,61321780,2024-09-16 02:16:02.641
1,1.66,61259100,2024-09-16 01:51:47.845
1,1.08,61071480,2024-09-16 02:16:03.316
1,0.3,61070760,2024-09-16 01:43:16.093
1,1.66,60945670,2024-09-16 01:51:48.499
1,1.08,60821180,2024-09-16 02:16:02.988
1,0.3,60756200,2024-09-16 01:43:16.274
1,1.66,60632230,2024-09-16 01:51:49.212
1,1.08,60570890,2024-09-16 02:16:02.222
1,0.3,60441640,2024-09-16 01:43:16.449
