side,qty,rate,time
2,0.3,66996390,2024-09-19 01:01:33.894
2,0.3,66671890,2024-09-19 01:01:33.506
2,1.66,66551320,2024-09-19 02:08:33.164
2,0.3,66347400,2024-09-19 01:01:33.095
2,1.66,66227410,2024-09-19 02:08:32.776
2,0.3,66022900,2024-09-19 01:01:32.713
2,1.66,65903490,2024-09-19 02:08:32.392
2,0.3,65698410,2024-09-19 01:01:32.408
2,0.5,65607700,2024-09-19 01:13:45.637
2,0.5,65607700,2024-09-19 01:13:45.886
1,0.3,64099410,2024-09-19 01:01:30.868
1,0.5,64093470,2024-09-19 01:38:30.722
1,0.5,64093470,2024-09-19 01:38:30.484
1,0.3,63774920,2024-09-19 01:01:31.067
1,1.66,63661070,2024-09-19 02:08:31.144
1,0.3,63450420,2024-09-19 01:01:31.456
1,1.66,63337150,2024-09-19 02:08:31.423
1,0.3,63125930,2024-09-19 01:01:31.750
1,1.66,63013240,2024-09-19 02:08:31.796
1,0.3,62801430,2024-09-19 01:01:31.947
