side,qty,rate,time
2,0.3,69510080,2024-09-24 19:34:03.208
2,0.3,68849560,2024-09-24 19:34:02.988
2,0.3,68189030,2024-09-24 19:34:02.758
2,0.3,67655650,2024-09-25 01:46:01.084
2,0.5,67605200,2024-09-25 01:46:15.504
2,0.3,67528500,2024-09-24 19:34:02.547
2,0.3,66867970,2024-09-24 19:34:02.340
1,0.5,66017820,2024-09-25 01:45:45.631
1,0.5,66017820,2024-09-25 01:45:46.012
1,0.3,65237750,2024-09-24 19:34:01.111
1,0.3,64577220,2024-09-24 19:34:01.355
1,0.3,63916690,2024-09-24 19:34:01.592
1,0.3,63256160,2024-09-24 19:34:01.824
1,0.3,62595640,2024-09-24 19:34:02.052
