side,qty,rate,time
2,0.3,68315350,2024-09-15 01:39:46.977
2,1.08,68305970,2024-09-15 01:50:48.418
2,1.66,68074550,2024-09-15 01:51:46.203
2,1.08,68040800,2024-09-15 01:50:48.947
2,0.3,67984470,2024-09-15 01:39:46.613
2,1.08,67775620,2024-09-15 01:50:49.163
2,1.66,67743240,2024-09-15 01:51:45.941
2,0.3,67653580,2024-09-15 01:39:46.237
2,1.08,67510450,2024-09-15 01:50:48.711
2,1.66,67411930,2024-09-15 01:51:45.681
2,0.3,67322700,2024-09-15 01:39:45.870
2,1.08,67245270,2024-09-15 01:50:48.137
2,0.5,67055050,2024-09-15 01:49:45.583
2,0.5,67055050,2024-09-15 01:49:45.342
2,0.3,66991820,2024-09-15 01:39:45.519
1,0.3,65361440,2024-09-15 01:39:31.197
1,0.5,65355050,2024-09-15 01:49:00.754
1,0.5,65355050,2024-09-15 01:49:00.515
1,1.08,65342830,2024-09-15 01:50:46.668
1,1.08,65077650,2024-09-15 01:50:47.142
1,0.3,65030560,2024-09-15 01:39:31.497
1,1.66,65028560,2024-09-15 01:39:31.269
1,1.08,64812480,2024-09-15 01:50:47.614
1,0.3,64699680,2024-09-15 01:39:31.780
1,1.66,64697670,2024-09-15 01:39:31.679
1,1.08,64547300,2024-09-15 01:50:47.382
1,0.3,64368790,2024-09-15 01:39:32.144
1,1.66,64366790,2024-09-15 01:39:32.086
1,1.08,64282130,2024-09-15 01:50:46.909
1,0.3,64037910,2024-09-15 01:39:32.501
