id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-03 02:09:53,[3],0.30000000000000004,False,275,7092,1,50,3,1.2.0,910078,0.0066474895
dcrhive.com,mainnet,2022-06-23,2024-10-03 02:09:53,[3],0.15,False,974,25793,164,163,1,1.3.2+bec2d12a0,910078,0.023544199999999998
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-03 02:09:53,[3],0.9500000000000001,False,588,12723,404,84,320,1.3.2+bec2d12a0,910078,0.014213541500000001
decred.stake.fun,mainnet,2021-01-28,2024-10-03 02:09:53,[3],0.5,False,113,30408,185,183,2,1.3.1,910078,0.002731514
decredvoting.com,mainnet,2021-02-01,2024-10-03 02:09:53,[3],1,False,106,5991,41,40,1,1.3.2,910078,0.0025623052
stakey.net,mainnet,2020-10-22,2024-10-03 02:09:53,[3],1,False,203,32503,251,251,0,1.3.2+f79363a87,910078,0.004907056
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-03 02:09:53,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1488551,0
ultravsp.uk,mainnet,2020-12-01,2024-10-03 02:09:53,[3],0.30000000000000004,False,337,16028,90,89,1,1.4.0-pre+015cf707b,910078,0.008146197
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-03 02:09:53,[3],0.14,False,1336,10461,50,49,1,1.3.2+bec2d12a0,910078,0.032294713
vsp.dcr.farm,mainnet,2020-12-09,2024-10-03 02:09:53,[3],1,False,54,8715,57,55,2,1.3.2,910078,0.0013053252
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-03 02:09:53,[3],0.49,False,284,15645,101,101,0,1.3.2+bec2d12a0,910078,0.0068650437
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-03 02:09:53,[3],1,False,264,32463,198,198,0,1.3.2+81acb861c,910078,0.00638159
vspd.99split.com,mainnet,2020-11-17,2024-10-03 02:09:53,[3],0.099,False,277,28876,188,187,1,1.3.2,910078,0.006695835000000001
vspd.bass.cf,mainnet,2022-05-01,2024-10-03 02:09:53,[3],0.2,False,417,23458,191,0,0,1.2.0,910078,0.010080012000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-03 02:09:53,[3],5,False,9,3001,23,23,0,1.3.2,910078,0.0002175542
