id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-30 02:10:12,[3],0.30000000000000004,False,260,7274,4,50,3,1.2.0,917944,0.0063827178
dcrhive.com,mainnet,2022-06-23,2024-10-30 02:10:12,[3],0.01,False,876,26612,169,168,1,1.3.2+bec2d12a0,917944,0.02150485
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-30 02:10:12,[3],0.9500000000000001,False,294,13182,406,86,320,1.3.2+bec2d12a0,917944,0.0072173807000000005
decred.stake.fun,mainnet,2021-01-28,2024-10-30 02:10:12,[3],0.5,False,90,30516,185,183,2,1.3.1,917944,0.0022094022
decredvoting.com,mainnet,2021-02-01,2024-10-30 02:10:12,[3],1,False,85,6076,42,41,1,1.3.2,917944,0.0020866576
stakey.net,mainnet,2020-10-22,2024-10-30 02:10:11,[3],1,False,275,32693,251,251,0,1.3.2+f79363a87,917944,0.006750951000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-30 02:10:11,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-10-30 02:10:12,[3],0.30000000000000004,False,288,16327,90,89,1,1.4.0-pre+015cf707b,917944,0.0070700874
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-30 02:10:12,[3],0.14,False,1479,11867,55,54,1,1.3.2+bec2d12a0,917944,0.03630784
vsp.dcr.farm,mainnet,2020-12-09,2024-10-30 02:10:12,[3],1,False,35,8758,58,56,2,1.3.2,917944,0.00085921196
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-30 02:10:12,[3],0.49,False,598,16043,108,102,6,1.3.2+bec2d12a0,917944,0.014680251
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-30 02:10:12,[3],1,False,298,32688,200,200,0,1.3.2+81acb861c,917944,0.007315576000000001
vspd.99split.com,mainnet,2020-11-17,2024-10-30 02:10:12,[3],0.099,False,387,29222,188,187,1,1.3.2,917944,0.00950043
vspd.bass.cf,mainnet,2022-05-01,2024-10-30 02:10:12,[3],0.2,False,211,23774,198,0,0,1.2.0,917944,0.0051798206
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-30 02:10:12,[3],5,False,3,3010,23,23,0,1.3.2,917944,7.364673999999999e-05
