id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-06 02:16:43,[3],0.30000000000000004,False,274,7111,1,50,3,1.2.0,910941,0.00665517
dcrhive.com,mainnet,2022-06-23,2024-10-06 02:16:42,[3],0.15,False,935,25876,165,164,1,1.3.2+bec2d12a0,910941,0.02271016
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-06 02:16:43,[3],0.9500000000000001,False,581,12782,405,85,320,1.3.2+bec2d12a0,910941,0.014111875000000001
decred.stake.fun,mainnet,2021-01-28,2024-10-06 02:16:42,[3],0.5,False,112,30415,185,183,2,1.3.1,910941,0.0027203613000000002
decredvoting.com,mainnet,2021-02-01,2024-10-06 02:16:43,[3],1,False,100,5999,41,40,1,1.3.2,910941,0.0024288942
stakey.net,mainnet,2020-10-22,2024-10-06 02:16:42,[3],1,False,215,32522,251,251,0,1.3.2+f79363a87,910941,0.005222122
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-06 02:16:42,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1491214,0
ultravsp.uk,mainnet,2020-12-01,2024-10-06 02:16:42,[3],0.30000000000000004,False,326,16059,90,89,1,1.4.0-pre+015cf707b,910941,0.007918195000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-06 02:16:42,[3],0.14,False,1482,10602,52,51,1,1.3.2+bec2d12a0,910941,0.03599621
vsp.dcr.farm,mainnet,2020-12-09,2024-10-06 02:16:42,[3],1,False,48,8723,57,55,2,1.3.2,910941,0.0011658692
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-06 02:16:42,[3],0.49,False,278,15685,101,101,0,1.3.2+bec2d12a0,910941,0.006752325700000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-06 02:16:43,[3],1,False,247,32485,198,198,0,1.3.2+81acb861c,910941,0.0059993686
vspd.99split.com,mainnet,2020-11-17,2024-10-06 02:16:43,[3],0.099,False,330,28912,188,187,1,1.3.2,910941,0.008015350000000001
vspd.bass.cf,mainnet,2022-05-01,2024-10-06 02:16:43,[3],0.2,False,372,23510,191,0,0,1.2.0,910941,0.009035486
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-06 02:16:43,[3],5,False,9,3001,23,23,0,1.3.2,910941,0.00021860047
