id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-05 02:06:58,[3],0.30000000000000004,False,276,7103,1,50,3,1.2.0,910656,0.0066831320000000005
dcrhive.com,mainnet,2022-06-23,2024-10-05 02:06:58,[3],0.15,False,942,25847,165,164,1,1.3.2+bec2d12a0,910657,0.022802643
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-05 02:06:58,[3],0.9500000000000001,False,581,12760,405,85,320,1.3.2+bec2d12a0,910657,0.01406405
decred.stake.fun,mainnet,2021-01-28,2024-10-05 02:06:58,[3],0.5,False,112,30412,185,183,2,1.3.1,910656,0.0027119957000000003
decredvoting.com,mainnet,2021-02-01,2024-10-05 02:06:58,[3],1,False,102,5996,41,40,1,1.3.2,910657,0.002469076
stakey.net,mainnet,2020-10-22,2024-10-05 02:06:58,[3],1,False,218,32519,251,251,0,1.3.2+f79363a87,910657,0.005277045
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-05 02:06:58,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1490315,0
ultravsp.uk,mainnet,2020-12-01,2024-10-05 02:06:58,[3],0.30000000000000004,False,339,16044,90,89,1,1.4.0-pre+015cf707b,910657,0.008206047000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-05 02:06:58,[3],0.14,False,1503,10547,52,51,1,1.3.2+bec2d12a0,910657,0.03638256
vsp.dcr.farm,mainnet,2020-12-09,2024-10-05 02:06:58,[3],1,False,50,8720,57,55,2,1.3.2,910657,0.0012103313000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-05 02:06:58,[3],0.49,False,272,15675,101,101,0,1.3.2+bec2d12a0,910657,0.006584203
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-05 02:06:58,[3],1,False,253,32477,198,198,0,1.3.2+81acb861c,910656,0.0061262045
vspd.99split.com,mainnet,2020-11-17,2024-10-05 02:06:58,[3],0.099,False,270,28895,188,187,1,1.3.2,910657,0.0065357895
vspd.bass.cf,mainnet,2022-05-01,2024-10-05 02:06:58,[3],0.2,False,393,23488,191,0,0,1.2.0,910657,0.009513205
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-05 02:06:58,[3],5,False,9,3001,23,23,0,1.3.2,910657,0.00021785965
