id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-28 02:13:44,[3],0.30000000000000004,False,255,7267,4,50,3,1.2.0,917384,0.0062556732
dcrhive.com,mainnet,2022-06-23,2024-10-28 02:13:44,[3],0.01,False,870,26565,168,167,1,1.3.2+bec2d12a0,917384,0.021342885000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-28 02:13:44,[3],0.9500000000000001,False,314,13154,405,85,320,1.3.2+bec2d12a0,917384,0.007703064000000001
decred.stake.fun,mainnet,2021-01-28,2024-10-28 02:13:44,[3],0.5,False,93,30509,185,183,2,1.3.1,917384,0.0022814807
decredvoting.com,mainnet,2021-02-01,2024-10-28 02:13:44,[3],1,False,89,6071,42,41,1,1.3.2,917384,0.0021833526
stakey.net,mainnet,2020-10-22,2024-10-28 02:13:43,[3],1,False,249,32680,251,251,0,1.3.2+f79363a87,917384,0.0061084805
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-28 02:13:44,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-10-28 02:13:44,[3],0.30000000000000004,False,297,16303,90,89,1,1.4.0-pre+015cf707b,917384,0.007286019
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-28 02:13:44,[3],0.14,False,1490,11760,55,54,1,1.3.2+bec2d12a0,917384,0.036552757000000005
vsp.dcr.farm,mainnet,2020-12-09,2024-10-28 02:13:44,[3],1,False,41,8750,57,55,2,1.3.2,917384,0.0010058141
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-28 02:13:44,[3],0.49,False,561,16007,103,102,1,1.3.2+bec2d12a0,917384,0.013762481
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-28 02:13:44,[3],1,False,298,32676,200,200,0,1.3.2+81acb861c,917384,0.007310551
vspd.99split.com,mainnet,2020-11-17,2024-10-28 02:13:44,[3],0.099,False,392,29195,188,187,1,1.3.2,917384,0.009616564000000001
vspd.bass.cf,mainnet,2022-05-01,2024-10-28 02:13:44,[3],0.2,False,225,23756,197,0,0,1.2.0,917384,0.0055197114
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-28 02:13:44,[3],5,False,4,3009,23,23,0,1.3.2,917384,9.812821e-05
