id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-10-23 02:09:32,[3],0.30000000000000004,False,263,7236,4,50,3,1.2.0,915892,0.0063831853
dcrhive.com,mainnet,2022-06-23,2024-10-23 02:09:32,[3],0.01,False,932,26412,167,166,1,1.3.2+bec2d12a0,915892,0.02262026
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-10-23 02:09:32,[3],0.9500000000000001,False,390,13078,405,85,320,1.3.2+bec2d12a0,915892,0.00946556
decred.stake.fun,mainnet,2021-01-28,2024-10-23 02:09:32,[3],0.5,False,114,30487,185,183,2,1.3.1,915892,0.0027668560000000003
decredvoting.com,mainnet,2021-02-01,2024-10-23 02:09:32,[3],1,False,101,6050,42,41,1,1.3.2,915892,0.0024513374
stakey.net,mainnet,2020-10-22,2024-10-23 02:09:32,[3],1,False,253,32639,251,251,0,1.3.2+f79363a87,915892,0.0061404784000000006
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-10-23 02:09:32,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2024-10-23 02:09:32,[3],0.30000000000000004,False,296,16257,90,89,1,1.4.0-pre+015cf707b,915892,0.007184117
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-10-23 02:09:32,[3],0.14,False,1548,11480,55,54,1,1.3.2+bec2d12a0,915892,0.03757099
vsp.dcr.farm,mainnet,2020-12-09,2024-10-23 02:09:32,[3],1,False,44,8745,57,55,2,1.3.2,915892,0.0010679093
vsp.decredcommunity.org,mainnet,2020-11-05,2024-10-23 02:09:32,[3],0.49,False,511,15910,101,101,0,1.3.2+bec2d12a0,915892,0.012402311000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-10-23 02:09:32,[3],1,False,292,32634,199,199,0,1.3.2+81acb861c,915892,0.0070870346
vspd.99split.com,mainnet,2020-11-17,2024-10-23 02:09:32,[3],0.099,False,400,29112,188,187,1,1.3.2,915892,0.009708267000000001
vspd.bass.cf,mainnet,2022-05-01,2024-10-23 02:09:32,[3],0.2,False,260,23712,194,0,0,1.2.0,915892,0.006310373
vspd.decredbrasil.com,mainnet,2020-11-22,2024-10-23 02:09:32,[3],5,False,5,3008,23,23,0,1.3.2,915892,0.00012135333
