id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-14 02:24:02,[3],0.49,False,342,21552,160,1.2.0+86c25ac5d,781038,0.008465556
big.decred.energy,mainnet,2022-05-01,2023-07-14 02:24:02,[3],0.49,False,232,3018,15,1.2.0,781038,0.0057427166
dcrhive.com,mainnet,2022-06-23,2023-07-14 02:24:02,[3],0.1,False,1757,7060,20,1.2.1+ee0a6fa5b,781038,0.043491177000000006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-14 02:24:02,[3],0.9500000000000001,False,165,9044,52,1.2.0+86c25ac5d,781038,0.0040842597000000005
decredvoting.com,mainnet,2021-02-01,2023-07-14 02:24:02,[3],1,False,162,4120,27,1.2.0,781038,0.0040100003
stakey.net,mainnet,2020-10-22,2023-07-14 02:24:02,[3],1,False,420,28234,204,1.2.1+dc5819e2d,781038,0.010396297
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-14 02:24:02,[3],0.6900000000000001,False,310,17140,206,1.2.0+86c25ac5d,1168614,0.05911518
teststakepool.decred.org,testnet,2020-06-01,2023-07-14 02:24:02,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1168614,0
ultravsp.uk,mainnet,2020-12-01,2023-07-14 02:24:02,[3],0.30000000000000004,False,383,11438,59,1.2.1+ee0a6fa5b,781038,0.009480433
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-14 02:24:02,[3],0.5,False,190,28102,172,1.2.0-pre+a06a62bfd,781038,0.004703087
vsp.dcr.farm,mainnet,2020-12-09,2023-07-14 02:24:02,[3],0.9500000000000001,False,102,6641,41,1.2.1,781038,0.002524815
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-14 02:24:02,[3],0.49,False,451,8832,39,1.2.1+ee0a6fa5b,781038,0.011163643000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-14 02:24:02,[3],1,False,371,25310,149,1.2.0+1c02ba8b9,781038,0.009183396
vspd.99split.com,mainnet,2020-11-17,2023-07-14 02:24:02,[3],0.30000000000000004,False,932,23082,111,1.2.1+ee0a6fa5b,781038,0.023069877000000003
vspd.bass.cf,mainnet,2022-05-01,2023-07-14 02:24:02,[3],0.2,False,541,9369,90,1.2.0,781038,0.013391420000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-14 02:24:02,[3],5,False,79,2388,19,1.2.1+ee0a6fa5b,781038,0.0019554940000000003
