id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-03 02:24:49,[3],0.49,False,359,21447,160,1.2.0+86c25ac5d,777835,0.008581742
big.decred.energy,mainnet,2022-05-01,2023-07-03 02:24:49,[3],0.49,False,256,2930,14,1.2.0,777835,0.0061195707
dcrhive.com,mainnet,2022-06-23,2023-07-03 02:24:49,[3],0.1,False,1864,6363,15,1.2.0+86c25ac5d,777835,0.044558123000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-03 02:24:49,[3],0.9500000000000001,False,180,8971,51,1.2.0+86c25ac5d,777835,0.004302823
decredvoting.com,mainnet,2021-02-01,2023-07-03 02:24:49,[3],1,False,119,4071,27,1.2.0,777835,0.0028446442
stakey.net,mainnet,2020-10-22,2023-07-03 02:24:49,[3],1,False,516,28067,204,1.2.0+9b98f1ad2,777835,0.012334759
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-03 02:24:49,[3],0.6900000000000001,False,224,15756,195,1.2.0+86c25ac5d,1162723,0.04418146
teststakepool.decred.org,testnet,2020-06-01,2023-07-03 02:24:49,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-07-03 02:24:49,[3],0.30000000000000004,False,487,11289,59,1.2.0+86c25ac5d,777835,0.011641527
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-03 02:24:49,[3],0.5,False,187,28039,172,1.2.0-pre+a06a62bfd,777835,0.004470155
vsp.dcr.farm,mainnet,2020-12-09,2023-07-03 02:24:49,[3],0.9500000000000001,False,104,6604,41,1.2.0,777835,0.0024860755
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-03 02:24:49,[3],0.49,False,472,8641,33,1.2.0+86c25ac5d,777835,0.011282958000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-03 02:24:49,[3],1,False,441,25169,146,1.2.0+1c02ba8b9,777835,0.010541917000000001
vspd.99split.com,mainnet,2020-11-17,2023-07-03 02:24:49,[3],0.30000000000000004,False,1031,22698,98,1.2.0+86c25ac5d,777835,0.024645615000000003
vspd.bass.cf,mainnet,2022-05-01,2023-07-03 02:24:50,[3],0.2,False,608,9137,88,1.2.0,777835,0.014533981000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-03 02:24:49,[3],5,False,67,2354,18,1.2.0+86c25ac5d,777835,0.0016016064000000001
