id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-20 02:01:53,[3],0.49,False,357,21617,161,1.2.0+86c25ac5d,782768,0.008743785
big.decred.energy,mainnet,2022-05-01,2023-07-20 02:01:53,[3],0.49,False,219,3060,16,1.2.0,782769,0.0053644916
dcrhive.com,mainnet,2022-06-23,2023-07-20 02:01:53,[3],0.1,False,1931,7427,21,1.2.1+ee0a6fa5b,782768,0.047294814000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-20 02:01:54,[3],0.9500000000000001,False,200,9079,52,1.2.0+86c25ac5d,782769,0.004899079000000001
decredvoting.com,mainnet,2021-02-01,2023-07-20 02:01:54,[3],1,False,133,4156,27,1.2.0,782768,0.0032574886
stakey.net,mainnet,2020-10-22,2023-07-20 02:01:53,[3],1,False,407,28316,204,1.2.1+dc5819e2d,782768,0.009968405000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-20 02:01:53,[3],0.6900000000000001,False,373,18313,209,1.2.0+86c25ac5d,1172345,0.07296557000000001
teststakepool.decred.org,testnet,2020-06-01,2023-07-20 02:01:53,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1172345,0
ultravsp.uk,mainnet,2020-12-01,2023-07-20 02:01:53,[3],0.30000000000000004,False,320,11530,60,1.2.1+ee0a6fa5b,782768,0.007837567
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-20 02:01:53,[3],0.5,False,181,28148,172,1.2.0-pre+a06a62bfd,782768,0.0044331234
vsp.dcr.farm,mainnet,2020-12-09,2023-07-20 02:01:53,[3],0.9500000000000001,False,100,6659,41,1.2.1,782768,0.0024492396
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-20 02:01:53,[3],0.49,False,467,8927,40,1.2.1+ee0a6fa5b,782768,0.011437949000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-20 02:01:54,[3],1,False,391,25388,149,1.2.0+1c02ba8b9,782768,0.0095765265
vspd.99split.com,mainnet,2020-11-17,2023-07-20 02:01:54,[3],0.30000000000000004,False,945,23284,115,1.2.1+ee0a6fa5b,782768,0.023145314
vspd.bass.cf,mainnet,2022-05-01,2023-07-20 02:01:54,[3],0.2,False,638,9490,90,1.2.0,782768,0.015626147
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-20 02:01:54,[3],5,False,79,2408,19,1.2.1+ee0a6fa5b,782768,0.0019348993
