id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-27 01:51:46,[3],0.49,False,356,21695,162,1.2.0+86c25ac5d,784747,0.008633233
big.decred.energy,mainnet,2022-05-01,2023-07-27 01:51:47,[3],0.49,False,231,3113,17,1.2.0,784747,0.005601901
dcrhive.com,mainnet,2022-06-23,2023-07-27 01:51:47,[3],0.1,False,1881,7894,23,1.2.1+ee0a6fa5b,784747,0.045615483000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-27 01:51:47,[3],0.9500000000000001,False,206,9132,52,1.2.0+86c25ac5d,784747,0.004995635
decredvoting.com,mainnet,2021-02-01,2023-07-27 01:51:47,[3],1,False,113,4190,27,1.2.0,784747,0.002740324
stakey.net,mainnet,2020-10-22,2023-07-27 01:51:46,[3],1,False,390,28408,205,1.2.1+dc5819e2d,784747,0.009457755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-27 01:51:47,[3],0.6900000000000001,False,386,20263,214,1.2.0+86c25ac5d,1177387,0.07549384
teststakepool.decred.org,testnet,2020-06-01,2023-07-27 01:51:46,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1177387,0
ultravsp.uk,mainnet,2020-12-01,2023-07-27 01:51:47,[3],0.30000000000000004,False,274,11605,61,1.2.1+ee0a6fa5b,784747,0.006644679200000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-27 01:51:47,[3],0.5,False,196,28192,172,1.2.0-pre+a06a62bfd,784747,0.0047531280000000006
vsp.dcr.farm,mainnet,2020-12-09,2023-07-27 01:51:47,[3],0.9500000000000001,False,100,6679,41,1.2.1,784747,0.0024250655000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-27 01:51:47,[3],0.49,False,493,9027,40,1.2.1+ee0a6fa5b,784747,0.011955573
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-27 01:51:47,[3],1,False,396,25486,149,1.2.0+1c02ba8b9,784747,0.009603259000000001
vspd.99split.com,mainnet,2020-11-17,2023-07-27 01:51:47,[3],0.30000000000000004,False,916,23503,120,1.2.1+ee0a6fa5b,784747,0.0222136
vspd.bass.cf,mainnet,2022-05-01,2023-07-27 01:51:47,[3],0.2,False,715,9663,90,1.2.0,784747,0.017339218
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-27 01:51:47,[3],5,False,75,2425,20,1.2.1+ee0a6fa5b,784747,0.0018187991
