id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-31 01:58:39,[3],0.49,False,340,21738,162,1.2.0+86c25ac5d,785911,0.0083062565
big.decred.energy,mainnet,2022-05-01,2023-07-31 01:58:39,[3],0.49,False,220,3145,18,1.2.0,785910,0.0053739804000000006
dcrhive.com,mainnet,2022-06-23,2023-07-31 01:58:39,[3],0.1,False,1786,8136,23,1.2.1+ee0a6fa5b,785911,0.043632276000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-31 01:58:39,[3],0.9500000000000001,False,198,9165,52,1.2.0+86c25ac5d,785911,0.004837173
decredvoting.com,mainnet,2021-02-01,2023-07-31 01:58:39,[3],1,False,102,4201,27,1.2.0,785911,0.002491877
stakey.net,mainnet,2020-10-22,2023-07-31 01:58:39,[3],1,False,349,28472,205,1.2.1+dc5819e2d,785911,0.008526128000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-31 01:58:39,[3],0.6900000000000001,False,394,21338,215,1.2.0+86c25ac5d,1180268,0.0769832
teststakepool.decred.org,testnet,2020-06-01,2023-07-31 01:58:39,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1180268,0
ultravsp.uk,mainnet,2020-12-01,2023-07-31 01:58:39,[3],0.30000000000000004,False,262,11643,62,1.2.1+ee0a6fa5b,785911,0.0064007035
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-31 01:58:39,[3],0.5,False,195,28219,172,1.2.0-pre+a06a62bfd,785911,0.0047638826
vsp.dcr.farm,mainnet,2020-12-09,2023-07-31 01:58:39,[3],0.9500000000000001,False,110,6689,41,1.2.1,785911,0.0026873183000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-31 01:58:39,[3],0.49,False,496,9080,40,1.2.1+ee0a6fa5b,785911,0.012117363
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-31 01:58:39,[3],1,False,381,25533,152,1.2.0+1c02ba8b9,785910,0.009306757
vspd.99split.com,mainnet,2020-11-17,2023-07-31 01:58:39,[3],0.30000000000000004,False,921,23627,120,1.2.1+ee0a6fa5b,785911,0.022500183
vspd.bass.cf,mainnet,2022-05-01,2023-07-31 01:58:39,[3],0.2,False,733,9765,91,1.2.0,785911,0.017907312
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-31 01:58:39,[3],5,False,70,2441,20,1.2.1+ee0a6fa5b,785911,0.0017101116
