id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-07-21 02:02:03,[3],0.49,False,354,21627,161,1.2.0+86c25ac5d,783071,0.008647433500000001
big.decred.energy,mainnet,2022-05-01,2023-07-21 02:02:03,[3],0.49,False,219,3068,16,1.2.0,783072,0.0053502065
dcrhive.com,mainnet,2022-06-23,2023-07-21 02:02:03,[3],0.1,False,1946,7494,21,1.2.1+ee0a6fa5b,783071,0.04753646
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-07-21 02:02:03,[3],0.9500000000000001,False,205,9087,52,1.2.0+86c25ac5d,783072,0.005008184000000001
decredvoting.com,mainnet,2021-02-01,2023-07-21 02:02:03,[3],1,False,132,4160,27,1.2.0,783071,0.0032244670000000004
stakey.net,mainnet,2020-10-22,2023-07-21 02:02:03,[3],1,False,397,28334,204,1.2.1+dc5819e2d,783071,0.009697828
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-07-21 02:02:03,[3],0.6900000000000001,False,374,18565,210,1.2.0+86c25ac5d,1173070,0.073304586
teststakepool.decred.org,testnet,2020-06-01,2023-07-21 02:02:03,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1173070,0
ultravsp.uk,mainnet,2020-12-01,2023-07-21 02:02:03,[3],0.30000000000000004,False,312,11542,60,1.2.1+ee0a6fa5b,783071,0.007621467000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-07-21 02:02:03,[3],0.5,False,175,28157,172,1.2.0-pre+a06a62bfd,783072,0.004275279
vsp.dcr.farm,mainnet,2020-12-09,2023-07-21 02:02:03,[3],0.9500000000000001,False,104,6660,41,1.2.1,783072,0.0025407374
vsp.decredcommunity.org,mainnet,2020-11-05,2023-07-21 02:02:03,[3],0.49,False,470,8940,40,1.2.1+ee0a6fa5b,783071,0.011481056
vsp.stakeminer.com,mainnet,2020-11-09,2023-07-21 02:02:03,[3],1,False,403,25399,149,1.2.0+1c02ba8b9,783071,0.009844395
vspd.99split.com,mainnet,2020-11-17,2023-07-21 02:02:03,[3],0.30000000000000004,False,948,23315,116,1.2.1+ee0a6fa5b,783071,0.023157535
vspd.bass.cf,mainnet,2022-05-01,2023-07-21 02:02:03,[3],0.2,False,645,9512,90,1.2.0,783072,0.015757456
vspd.decredbrasil.com,mainnet,2020-11-22,2023-07-21 02:02:03,[3],5,False,77,2412,19,1.2.1+ee0a6fa5b,783072,0.0018811228
