id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-12-28 01:42:10,[3],0.30000000000000004,False,209,4503,24,24,0,1.3.2,829498,0.0051075267
dcrhive.com,mainnet,2022-06-23,2023-12-28 01:42:09,[3],0.15,False,1111,14986,85,85,0,1.3.2+bec2d12a0,829498,0.027150538000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-12-28 01:42:10,[3],0.9500000000000001,False,112,10072,63,62,1,1.3.1+22d04116b,829498,0.0027370478
decred.stake.fun,mainnet,2021-01-28,2023-12-28 01:42:09,[3],0.5,False,126,29355,176,174,2,1.3.1,829498,0.003079179
decredvoting.com,mainnet,2021-02-01,2023-12-28 01:42:10,[3],1,False,114,4753,33,32,1,1.3.2,829498,0.0027859237000000003
stakey.net,mainnet,2020-10-22,2023-12-28 01:42:10,[3],1,False,295,30320,224,224,0,1.3.2+f79363a87,829498,0.007209189
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-12-28 01:42:09,[3],0.6900000000000001,False,730,74702,961,187,774,1.3.1+22d04116b,1286619,0.14249463
teststakepool.decred.org,testnet,2020-06-01,2023-12-28 01:42:10,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1286619,0
ultravsp.uk,mainnet,2020-12-01,2023-12-28 01:42:10,[3],0.30000000000000004,False,271,13071,79,78,1,1.4.0-pre+015cf707b,829498,0.0066226786
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-12-28 01:42:09,[3],0.1,False,488,1022,0,0,0,1.3.2+bec2d12a0,829498,0.0119257085
vsp.dcr.farm,mainnet,2020-12-09,2023-12-28 01:42:09,[3],0.15,False,320,7865,44,42,2,1.3.1,829498,0.007820137000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-12-28 01:42:10,[3],0.49,False,465,11886,55,55,0,1.3.2+bec2d12a0,829498,0.011363637000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-12-28 01:42:10,[3],1,False,643,28443,173,173,0,1.3.1+1e824f8dd,829498,0.015713587
vspd.99split.com,mainnet,2020-11-17,2023-12-28 01:42:10,[3],0.30000000000000004,False,436,26706,168,168,0,1.3.2,829498,0.010654937000000001
vspd.bass.cf,mainnet,2022-05-01,2023-12-28 01:42:10,[3],0.2,False,1139,15493,134,0,0,1.2.0,829498,0.0278348
vspd.decredbrasil.com,mainnet,2020-11-22,2023-12-28 01:42:10,[3],5,False,36,2746,20,20,0,1.3.2+bec2d12a0,829498,0.0008797654
