id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-12-14 01:46:34,[3],0.30000000000000004,False,211,4413,22,22,0,1.3.2,825296,0.005145965000000001
dcrhive.com,mainnet,2022-06-23,2023-12-14 01:46:34,[3],0.15,False,1202,14433,83,83,0,1.3.2+bec2d12a0,825296,0.029314928
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-12-14 01:46:34,[3],0.9500000000000001,False,115,10006,63,62,1,1.3.1+22d04116b,825296,0.0028046728
decred.stake.fun,mainnet,2021-01-28,2023-12-14 01:46:34,[3],0.5,False,145,29281,176,174,2,1.3.1,825296,0.0035363266
decredvoting.com,mainnet,2021-02-01,2023-12-14 01:46:34,[3],1,False,104,4691,32,31,1,1.3.2,825296,0.0025363998000000002
stakey.net,mainnet,2020-10-22,2023-12-14 01:46:33,[3],1,False,318,30165,221,221,0,1.3.2+f79363a87,825296,0.00775553
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-12-14 01:46:34,[3],0.6900000000000001,False,749,64373,936,162,774,1.3.1+22d04116b,1271962,0.14692037
teststakepool.decred.org,testnet,2020-06-01,2023-12-14 01:46:35,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1271962,0
ultravsp.uk,mainnet,2020-12-01,2023-12-14 01:46:34,[3],0.30000000000000004,False,263,12916,79,78,1,1.4.0-pre+015cf707b,825296,0.006414165
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-12-14 01:46:33,[3],0.1,False,320,845,0,0,0,1.3.2+bec2d12a0,825296,0.007804307000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-12-14 01:46:33,[3],0.15,False,233,7724,44,42,2,1.3.1,825296,0.0056825113
vsp.decredcommunity.org,mainnet,2020-11-05,2023-12-14 01:46:34,[3],0.49,False,454,11647,53,53,0,1.3.2+bec2d12a0,825296,0.011072361000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-12-14 01:46:34,[3],1,False,677,28090,173,173,0,1.3.1+1e824f8dd,825296,0.016510988
vspd.99split.com,mainnet,2020-11-17,2023-12-14 01:46:34,[3],0.30000000000000004,False,505,26484,166,166,0,1.3.2,825296,0.012316172
vspd.bass.cf,mainnet,2022-05-01,2023-12-14 01:46:34,[3],0.2,False,1153,14955,130,0,0,1.2.0,825296,0.028119894000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-12-14 01:46:34,[3],5,False,33,2735,20,20,0,1.3.2+bec2d12a0,825296,0.00080481917
