id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-12-31 01:50:12,[3],0.30000000000000004,False,202,4528,24,24,0,1.3.2,830359,0.004925268
dcrhive.com,mainnet,2022-06-23,2023-12-31 01:50:11,[3],0.15,False,1075,15084,86,86,0,1.3.2+bec2d12a0,830359,0.026211202000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-12-31 01:50:12,[3],0.9500000000000001,False,109,10082,63,62,1,1.3.1+22d04116b,830359,0.0026576938000000003
decred.stake.fun,mainnet,2021-01-28,2023-12-31 01:50:11,[3],0.5,False,112,29375,176,174,2,1.3.1,830359,0.0027308415
decredvoting.com,mainnet,2021-02-01,2023-12-31 01:50:12,[3],1,False,130,4768,33,32,1,1.3.2,830359,0.0031697266
stakey.net,mainnet,2020-10-22,2023-12-31 01:50:11,[3],1,False,313,30346,224,224,0,1.3.2+f79363a87,830359,0.0076317266
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-12-31 01:50:11,[3],0.6900000000000001,False,722,77242,968,194,774,1.3.1+22d04116b,1290152,0.14096056
teststakepool.decred.org,testnet,2020-06-01,2023-12-31 01:50:11,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1290152,0
ultravsp.uk,mainnet,2020-12-01,2023-12-31 01:50:12,[3],0.30000000000000004,False,273,13105,79,78,1,1.4.0-pre+015cf707b,830359,0.006656426
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-12-31 01:50:11,[3],0.1,False,532,1077,0,0,0,1.3.2+bec2d12a0,830359,0.012971497
vsp.dcr.farm,mainnet,2020-12-09,2023-12-31 01:50:11,[3],0.15,False,295,7903,44,42,2,1.3.1,830359,0.0071928413
vsp.decredcommunity.org,mainnet,2020-11-05,2023-12-31 01:50:12,[3],0.49,False,512,11921,55,55,0,1.3.2+bec2d12a0,830359,0.012483846000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-12-31 01:50:12,[3],1,False,665,28513,173,173,0,1.3.1+1e824f8dd,830359,0.01621437
vspd.99split.com,mainnet,2020-11-17,2023-12-31 01:50:12,[3],0.30000000000000004,False,415,26746,168,168,0,1.3.2,830359,0.0101187425
vspd.bass.cf,mainnet,2022-05-01,2023-12-31 01:50:12,[3],0.2,False,1118,15596,135,0,0,1.2.0,830359,0.02725965
vspd.decredbrasil.com,mainnet,2020-11-22,2023-12-31 01:50:12,[3],5,False,40,2750,20,20,0,1.3.2+bec2d12a0,830359,0.0009753005000000001
