side,qty,rate,time
2,160.0,100000,2025-04-18 10:29:19.321
2,160.0,50000,2025-04-18 10:29:09.989
2,200.0,29990,2025-04-12 11:34:30.616
2,160.0,20000,2025-04-18 10:29:01.411
2,40.0,19000,2025-04-25 18:30:13.777
2,120.0,18000,2025-04-18 10:28:43.485
2,40.0,17000,2025-04-25 18:18:50.966
2,40.0,16000,2025-04-25 18:01:30.452
2,40.0,15260,2025-04-26 01:26:32.325
1,40.0,14920,2025-04-26 01:31:16.830
1,40.0,14570,2025-04-25 21:02:21.662
1,1000.0,10000,2025-04-12 11:33:43.878
1,2000.0,2000,2025-04-12 11:33:27.998
1,20000.0,590,2025-04-12 11:33:04.634
