side,qty,rate,time
2,1.0,106999100,2025-01-04 18:41:52.756
2,1.0,106499070,2025-01-04 18:41:52.237
2,1.0,105999040,2025-01-04 18:41:51.805
2,1.0,105499020,2025-01-04 18:41:51.313
2,1.0,104998990,2025-01-04 18:41:50.806
2,1.0,104498960,2025-01-04 18:41:50.081
2,1.0,103998940,2025-01-04 18:41:49.314
2,1.0,103498910,2025-01-04 18:41:48.619
2,1.0,102998880,2025-01-04 18:41:47.952
2,1.0,102498860,2025-01-04 18:41:47.235
2,1000.0,100900000,2024-12-13 06:33:59.144
2,156.0,100780420,2024-12-18 12:59:34.843
2,875.0,100714430,2025-01-04 17:39:32.145
1,875.0,99314430,2025-01-04 17:39:31.113
1,100.0,99100010,2024-12-28 22:10:30.561
1,2000.0,99100000,2024-12-09 01:55:54.336
1,1.0,97511780,2025-01-04 18:41:37.391
1,1.0,97011760,2025-01-04 18:41:38.338
1,1.0,96511730,2025-01-04 18:41:39.359
1,1.0,96011700,2025-01-04 18:41:40.253
1,1.0,95511680,2025-01-04 18:41:41.192
1,1.0,95011650,2025-01-04 18:41:42.152
1,1.0,94511620,2025-01-04 18:41:43.087
1,1.0,94011600,2025-01-04 18:41:43.884
1,1.0,93511570,2025-01-04 18:41:44.795
1,1.0,93011540,2025-01-04 18:41:45.641
