side,qty,rate,time
2,1.0,106958490,2025-01-26 10:06:11.365
2,1.0,106458420,2025-01-26 10:06:10.900
2,1.0,105958340,2025-01-26 10:06:10.480
2,1.0,105458270,2025-01-26 10:06:10.111
2,1.0,104958190,2025-01-26 10:06:09.655
2,1.0,104458120,2025-01-26 10:06:09.196
2,1.0,103958040,2025-01-26 10:06:08.777
2,1.0,103457970,2025-01-26 10:06:08.354
2,1.0,102957890,2025-01-26 10:06:07.900
2,1.0,102457820,2025-01-26 10:06:07.482
2,1000.0,100900000,2024-12-13 06:33:59.144
2,500.0,100755060,2025-01-27 02:07:04.892
1,500.0,99355060,2025-01-27 02:07:01.670
1,2000.0,99100000,2024-12-09 01:55:54.336
1,1.0,97572120,2025-01-26 10:06:01.165
1,1.0,97072050,2025-01-26 10:06:02.040
1,1.0,96571970,2025-01-26 10:06:02.794
1,1.0,96071900,2025-01-26 10:06:03.426
1,1.0,95571820,2025-01-26 10:06:04.217
1,1.0,95071750,2025-01-26 10:06:04.654
1,1.0,94571670,2025-01-26 10:06:05.110
1,1.0,94071600,2025-01-26 10:06:05.552
1,1.0,93571520,2025-01-26 10:06:06.091
1,1.0,93071450,2025-01-26 10:06:06.516
