side,qty,rate,time
2,1.0,107053030,2025-01-05 15:21:43.556
2,1.0,106552960,2025-01-05 15:21:43.129
2,1.0,106052900,2025-01-05 15:21:42.689
2,1.0,105552830,2025-01-05 15:21:42.263
2,1.0,105052770,2025-01-05 15:21:41.770
2,1.0,104552710,2025-01-05 15:21:41.334
2,1.0,104052640,2025-01-05 15:21:40.867
2,1.0,103552580,2025-01-05 15:21:40.418
2,1.0,103052510,2025-01-05 15:21:39.938
2,1.0,102552450,2025-01-05 15:21:39.493
2,1000.0,100900000,2024-12-13 06:33:59.144
2,875.0,100714960,2025-01-05 22:32:17.817
1,1000.0,100000000,2025-01-06 01:16:22.556
1,875.0,99314960,2025-01-05 22:32:16.677
1,2000.0,99100000,2024-12-09 01:55:54.336
1,1.0,97473430,2025-01-05 15:21:31.705
1,1.0,96973370,2025-01-05 15:21:32.615
1,1.0,96473300,2025-01-05 15:21:33.533
1,1.0,95973240,2025-01-05 15:21:34.442
1,1.0,95473170,2025-01-05 15:21:35.262
1,1.0,94973110,2025-01-05 15:21:36.137
1,1.0,94473050,2025-01-05 15:21:36.900
1,1.0,93972980,2025-01-05 15:21:37.549
1,1.0,93472920,2025-01-05 15:21:38.044
1,1.0,92972850,2025-01-05 15:21:38.476
