side,qty,rate,time
2,1.0,106900260,2025-01-30 17:23:22.261
2,1.0,106400240,2025-01-30 17:23:21.789
2,1.0,105900220,2025-01-30 17:23:21.118
2,1.0,105400200,2025-01-30 17:23:20.518
2,1.0,104900180,2025-01-30 17:23:20.091
2,1.0,104400160,2025-01-30 17:23:19.479
2,1.0,103900140,2025-01-30 17:23:18.937
2,1.0,103400110,2025-01-30 17:23:18.376
2,1.0,102900090,2025-01-30 17:23:17.778
2,1.0,102400070,2025-01-30 17:23:17.161
2,500.0,100695040,2025-01-30 19:56:03.315
1,500.0,99295040,2025-01-30 19:56:02.339
1,1.0,97608510,2025-01-30 17:23:01.238
1,1.0,97108490,2025-01-30 17:23:02.051
1,1.0,96608470,2025-01-30 17:23:02.773
1,1.0,96108440,2025-01-30 17:23:03.337
1,1.0,95608420,2025-01-30 17:23:03.961
1,1.0,95108400,2025-01-30 17:23:04.476
1,1.0,94608380,2025-01-30 17:23:04.956
1,1.0,94108360,2025-01-30 17:23:05.466
1,1.0,93608340,2025-01-30 17:23:05.972
1,1.0,93108320,2025-01-30 17:23:06.417
