id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-02-12 01:40:11,[3],0.30000000000000004,False,341,5000,29,29,0,1.3.2,842661,0.008135318
dcrhive.com,mainnet,2022-06-23,2024-02-12 01:40:11,[3],0.15,False,1301,16743,94,94,0,1.3.2+bec2d12a0,842661,0.031038268
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-02-12 01:40:11,[3],0.9500000000000001,False,111,10247,67,66,1,1.3.2+bec2d12a0,842661,0.0026481533
decred.stake.fun,mainnet,2021-01-28,2024-02-12 01:40:11,[3],0.5,False,112,29548,178,176,2,1.3.1,842661,0.0026720108
decredvoting.com,mainnet,2021-02-01,2024-02-12 01:40:12,[3],1,False,145,4993,34,33,1,1.3.2,842661,0.0034592994
stakey.net,mainnet,2020-10-22,2024-02-12 01:40:11,[3],1,False,222,30698,228,228,0,1.3.2+f79363a87,842661,0.0052963067
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-02-12 01:40:11,[3],0.6900000000000001,False,476,93565,1012,237,775,1.3.1+22d04116b,1321388,0.0929506
teststakepool.decred.org,testnet,2020-06-01,2024-02-12 01:40:12,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-02-12 01:40:11,[3],0.30000000000000004,False,280,13514,82,81,1,1.4.0-pre+015cf707b,842661,0.0066800267
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-02-12 01:40:11,[3],0.1,False,918,2222,2,2,0,1.3.2+bec2d12a0,842661,0.021900944000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-02-12 01:40:11,[3],1,False,130,8201,44,42,2,1.3.1,842661,0.0031014410000000004
vsp.decredcommunity.org,mainnet,2020-11-05,2024-02-12 01:40:11,[3],0.49,False,664,12844,67,67,0,1.3.2+bec2d12a0,842661,0.015841207
vsp.stakeminer.com,mainnet,2020-11-09,2024-02-12 01:40:11,[3],1,False,596,29425,178,178,0,1.3.1+1e824f8dd,842661,0.014218914000000001
vspd.99split.com,mainnet,2020-11-17,2024-02-12 01:40:11,[3],0.30000000000000004,False,238,27242,175,175,0,1.3.2,842661,0.0056780227
vspd.bass.cf,mainnet,2022-05-01,2024-02-07 23:28:28,[3],0.2,False,1253,17105,144,0,0,1.2.0,841536,0.03113585
vspd.decredbrasil.com,mainnet,2020-11-22,2024-02-12 01:40:11,[3],5,False,40,2815,21,21,0,1.3.2+bec2d12a0,842661,0.0009542895
