side,qty,rate,time
2,20.0,14775650,2025-01-21 19:12:46.876
2,10.0,14509740,2025-01-21 19:12:45.375
2,10.0,14110890,2025-01-21 19:12:43.497
2,10.0,14044410,2025-01-21 19:12:42.319
2,10.0,13977940,2025-01-21 19:12:41.475
2,10.0,13911460,2025-01-21 19:12:40.683
2,10.0,13844980,2025-01-21 19:12:39.796
2,0.2,13205310,2025-01-24 02:02:25.024
2,0.2,13167560,2025-01-24 02:02:24.653
2,0.2,13129810,2025-01-24 02:02:24.310
2,0.2,13092060,2025-01-24 02:02:23.877
2,150.0,13083200,2025-01-24 02:02:17.604
2,0.2,13054310,2025-01-24 02:02:23.573
2,0.2,13016560,2025-01-24 02:02:23.235
2,0.2,12978810,2025-01-24 02:02:22.903
2,0.2,12941060,2025-01-24 02:02:22.452
2,0.2,12903310,2025-01-24 02:02:22.072
2,0.2,12865560,2025-01-24 02:02:21.723
1,0.2,12301600,2025-01-24 02:02:17.742
1,0.2,12263850,2025-01-24 02:02:18.057
1,0.2,12226100,2025-01-24 02:02:18.376
1,0.2,12188350,2025-01-24 02:02:18.722
1,0.2,12150600,2025-01-24 02:02:19.043
1,200.0,12127120,2025-01-24 02:02:16.976
1,0.2,12112850,2025-01-24 02:02:19.433
1,0.2,12075100,2025-01-24 02:02:19.785
1,0.2,12037350,2025-01-24 02:02:20.100
1,0.2,11999600,2025-01-24 02:02:20.424
1,0.2,11961850,2025-01-24 02:02:20.707
1,26.7,7000000,2025-01-23 16:54:15.329
1,33.3,6000000,2025-01-23 16:53:41.613
1,40.0,5000000,2025-01-23 16:53:01.054
1,50.0,4000000,2025-01-23 16:52:48.994
1,66.6,3000000,2025-01-23 16:52:33.683
1,100.0,2000000,2025-01-23 16:52:19.256
1,200.0,1000000,2025-01-23 16:52:10.382
