side,qty,rate,time
2,20.0,16926010,2025-01-01 02:01:33.133
2,10.0,16618780,2025-01-01 02:01:31.607
2,10.0,16157940,2025-01-01 02:01:30.199
2,10.0,16081130,2025-01-01 02:01:29.177
2,10.0,16004320,2025-01-01 02:01:28.348
2,10.0,15927510,2025-01-01 02:01:27.538
2,10.0,15850700,2025-01-01 02:01:26.752
2,0.2,15769850,2025-01-01 01:49:05.120
2,0.2,15754480,2025-01-01 01:49:04.852
2,0.2,15739100,2025-01-01 01:49:04.580
2,0.2,15723730,2025-01-01 01:49:04.313
2,0.2,15708360,2025-01-01 01:49:04.021
2,150.0,15679980,2025-01-01 01:47:03.242
2,25.0,15580670,2025-01-01 02:19:20.224
2,4.1,15580670,2025-01-01 02:19:21.385
2,25.0,15580670,2025-01-01 02:19:20.791
2,0.1,15570560,2025-01-01 02:19:19.620
2,24.9,15570560,2025-01-01 02:19:04.889
1,25.0,15158550,2025-01-01 01:44:19.914
1,25.0,15158550,2025-01-01 01:44:19.486
1,25.0,15148670,2025-01-01 01:46:18.902
1,25.0,15128940,2025-01-01 02:16:32.867
1,25.0,15089390,2025-01-01 02:16:33.327
1,0.2,15037760,2025-01-01 01:49:01.972
1,200.0,15033120,2025-01-01 01:47:02.628
1,0.2,15022390,2025-01-01 01:49:02.461
1,0.2,15007020,2025-01-01 01:49:02.862
1,0.2,14991640,2025-01-01 01:49:03.242
1,0.2,14976270,2025-01-01 01:49:03.508
