side,qty,rate,time
2,20.0,16363820,2025-01-17 02:00:44.210
2,10.0,16067760,2025-01-17 02:00:42.454
2,0.3,15719390,2025-01-17 01:55:48.656
2,0.3,15630540,2025-01-17 01:55:48.328
2,10.0,15623680,2025-01-17 02:00:41.452
2,10.0,15549660,2025-01-17 02:00:40.756
2,0.3,15541690,2025-01-17 01:55:48.042
2,10.0,15475650,2025-01-17 02:00:40.053
2,0.3,15452850,2025-01-17 01:55:47.766
2,10.0,15401630,2025-01-17 02:00:39.514
2,0.3,15364000,2025-01-17 01:55:47.480
2,10.0,15327620,2025-01-17 02:00:38.737
2,0.3,15275150,2025-01-17 01:55:47.145
2,0.3,15186310,2025-01-17 01:55:46.862
2,150.0,15123810,2025-01-17 02:04:17.160
1,200.0,14499890,2025-01-17 02:04:16.498
1,0.3,14429070,2025-01-17 01:55:46.058
1,0.2,14340230,2025-01-17 01:55:46.381
1,25.0,4000000,2025-01-15 13:30:32.185
1,33.3,3000000,2025-01-15 13:30:24.029
1,50.0,2000000,2025-01-15 13:30:15.987
1,100.0,1000000,2025-01-15 13:30:06.596
