id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-06 02:02:54,[3],0.30000000000000004,False,203,6911,52,49,3,1.3.2,902361,0.00504837
dcrhive.com,mainnet,2022-06-23,2024-09-06 02:02:53,[3],0.15,False,981,24926,151,151,0,1.3.2+bec2d12a0,902361,0.02439631
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-06 02:02:54,[3],0.9500000000000001,False,332,12304,395,75,320,1.3.2+bec2d12a0,902361,0.0082564475
decred.stake.fun,mainnet,2021-01-28,2024-09-06 02:02:53,[3],0.5,False,116,30301,185,183,2,1.3.1,902361,0.0028847829
decredvoting.com,mainnet,2021-02-01,2024-09-06 02:02:54,[3],1,False,117,5895,41,40,1,1.3.2,902361,0.0029096515000000002
stakey.net,mainnet,2020-10-22,2024-09-06 02:02:53,[3],1,False,254,32305,251,251,0,1.3.2+f79363a87,902361,0.0063166795
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-06 02:02:53,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1470441,0
ultravsp.uk,mainnet,2020-12-01,2024-09-06 02:02:53,[3],0.30000000000000004,False,469,15665,87,86,1,1.4.0-pre+015cf707b,902361,0.011663475000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-06 02:02:53,[3],0.14,False,1011,9378,42,41,1,1.3.2+bec2d12a0,902361,0.025142374000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-09-06 02:02:53,[3],1,False,56,8650,56,54,2,1.3.1,902361,0.0013926538
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-06 02:02:53,[3],0.49,False,321,15350,99,99,0,1.3.2+bec2d12a0,902361,0.00798289
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-06 02:02:54,[3],1,False,316,32219,198,198,0,1.3.2+81acb861c,902361,0.007858546000000001
vspd.99split.com,mainnet,2020-11-17,2024-09-06 02:02:54,[3],0.099,False,242,28611,186,186,0,1.3.2,902361,0.0060182535
vspd.bass.cf,mainnet,2022-05-01,2024-09-06 02:02:54,[3],0.2,False,694,22944,188,0,0,1.2.0,902361,0.017258959
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-06 02:02:54,[3],5,False,10,2992,23,23,0,1.3.2,902361,0.00024868815999999996
