id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-02 02:06:03,[3],0.30000000000000004,False,207,6883,51,48,3,1.3.2,901204,0.0050923764
dcrhive.com,mainnet,2022-06-23,2024-09-02 02:06:03,[3],0.15,False,1042,24777,151,151,0,1.3.2+bec2d12a0,901204,0.025634088000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-02 02:06:03,[3],0.9500000000000001,False,265,12270,395,75,320,1.3.2+bec2d12a0,901204,0.0065192254
decred.stake.fun,mainnet,2021-01-28,2024-09-02 02:06:03,[3],0.5,False,104,30292,185,183,2,1.3.1,901204,0.0025584886
decredvoting.com,mainnet,2021-02-01,2024-09-02 02:06:03,[3],1,False,117,5887,41,40,1,1.3.2,901204,0.0028782997
stakey.net,mainnet,2020-10-22,2024-09-02 02:06:03,[3],1,False,261,32264,250,250,0,1.3.2+f79363a87,901204,0.0064208223
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-02 02:06:03,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1467563,0
ultravsp.uk,mainnet,2020-12-01,2024-09-02 02:06:03,[3],0.30000000000000004,False,499,15606,87,86,1,1.4.0-pre+015cf707b,901204,0.012275824000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-02 02:06:03,[3],0.14,False,1079,9222,41,40,1,1.3.2+bec2d12a0,901204,0.026544318
vsp.dcr.farm,mainnet,2020-12-09,2024-09-02 02:06:03,[3],1,False,53,8637,56,54,2,1.3.1,901204,0.0013038451000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-02 02:06:03,[3],0.49,False,333,15308,99,99,0,1.3.2+bec2d12a0,901204,0.008192084
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-02 02:06:03,[3],1,False,286,32176,198,198,0,1.3.2+81acb861c,901204,0.0070358436
vspd.99split.com,mainnet,2020-11-17,2024-09-02 02:06:03,[3],0.099,False,231,28573,186,186,0,1.3.2,901204,0.0056827967
vspd.bass.cf,mainnet,2022-05-01,2024-09-02 02:06:03,[3],0.2,False,699,22836,188,0,0,1.2.0,901204,0.017195996
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-02 02:06:03,[3],5,False,11,2991,23,23,0,1.3.2,901204,0.00027060937
