id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-14 02:06:01,[3],0.30000000000000004,False,206,6971,53,50,3,1.3.2,904629,0.0049763260000000005
dcrhive.com,mainnet,2022-06-23,2024-09-14 02:06:01,[3],0.15,False,956,25193,156,155,1,1.3.2+bec2d12a0,904629,0.023094019
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-14 02:06:01,[3],0.9500000000000001,False,451,12398,400,80,320,1.3.2+bec2d12a0,904629,0.010894773
decred.stake.fun,mainnet,2021-01-28,2024-09-14 02:06:01,[3],0.5,False,122,30331,185,183,2,1.3.1,904629,0.0029471447000000003
decredvoting.com,mainnet,2021-02-01,2024-09-14 02:06:02,[3],1,False,123,5928,41,40,1,1.3.2,904629,0.0029713016
stakey.net,mainnet,2020-10-22,2024-09-14 02:06:01,[3],1,False,231,32364,251,251,0,1.3.2+f79363a87,904629,0.0055802492
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-14 02:06:01,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1476198,0
ultravsp.uk,mainnet,2020-12-01,2024-09-14 02:06:01,[3],0.30000000000000004,False,418,15789,89,88,1,1.4.0-pre+015cf707b,904629,0.010097594000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-14 02:06:01,[3],0.14,False,1179,9673,42,41,1,1.3.2+bec2d12a0,904629,0.028481012000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-09-14 02:06:01,[3],1,False,61,8667,56,54,2,1.3.1,904629,0.0014735723000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-14 02:06:01,[3],0.49,False,340,15440,100,100,0,1.3.2+bec2d12a0,904629,0.008213354
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-14 02:06:01,[3],1,False,301,32289,198,198,0,1.3.2+81acb861c,904629,0.0072712340000000006
vspd.99split.com,mainnet,2020-11-17,2024-09-14 02:06:01,[3],0.099,False,316,28689,187,186,1,1.3.2,904629,0.007633588
vspd.bass.cf,mainnet,2022-05-01,2024-09-14 02:06:02,[3],0.2,False,665,23109,190,0,0,1.2.0,904629,0.016064353
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-14 02:06:02,[3],5,False,10,2994,23,23,0,1.3.2,904629,0.00024156923
