id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-20 02:05:58,[3],0.30000000000000004,False,274,7007,0,50,3,1.2.0,906348,0.006676088
dcrhive.com,mainnet,2022-06-23,2024-09-20 02:05:58,[3],0.15,False,857,25394,160,159,1,1.3.2+bec2d12a0,906348,0.02088105
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-20 02:05:58,[3],0.9500000000000001,False,497,12491,401,81,320,1.3.2+bec2d12a0,906348,0.012109546
decred.stake.fun,mainnet,2021-01-28,2024-09-20 02:05:58,[3],0.5,False,113,30357,185,183,2,1.3.1,906348,0.002753277
decredvoting.com,mainnet,2021-02-01,2024-09-20 02:05:58,[3],1,False,114,5943,41,40,1,1.3.2,906348,0.0027776423
stakey.net,mainnet,2020-10-22,2024-09-20 02:05:58,[3],1,False,217,32404,251,251,0,1.3.2+f79363a87,906348,0.005287267
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-20 02:05:58,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1480519,0
ultravsp.uk,mainnet,2020-12-01,2024-09-20 02:05:58,[3],0.30000000000000004,False,386,15874,89,88,1,1.4.0-pre+015cf707b,906348,0.009405
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-20 02:05:58,[3],0.14,False,1178,9885,43,42,1,1.3.2+bec2d12a0,906348,0.028702306
vsp.dcr.farm,mainnet,2020-12-09,2024-09-20 02:05:58,[3],1,False,63,8683,56,54,2,1.3.2,906348,0.001535013
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-20 02:05:58,[3],0.49,False,317,15508,101,101,0,1.3.2+bec2d12a0,906348,0.0077237953
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-20 02:05:58,[3],1,False,291,32348,198,198,0,1.3.2+81acb861c,906348,0.0070902975
vspd.99split.com,mainnet,2020-11-17,2024-09-20 02:05:58,[3],0.099,False,299,28741,187,186,1,1.3.2,906348,0.00728522
vspd.bass.cf,mainnet,2022-05-01,2024-09-20 02:05:58,[3],0.2,False,588,23229,190,0,0,1.2.0,906348,0.014326788000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-20 02:05:58,[3],5,False,8,2997,23,23,0,1.3.2,906348,0.00019492227999999998
