id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-26 02:11:23,[3],0.30000000000000004,False,281,7050,0,50,3,1.2.0,908068,0.0068751224
dcrhive.com,mainnet,2022-06-23,2024-09-26 02:11:23,[3],0.15,False,963,25563,161,160,1,1.3.2+bec2d12a0,908068,0.023561362000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-26 02:11:23,[3],0.9500000000000001,False,548,12597,404,84,320,1.3.2+bec2d12a0,908068,0.013407712
decred.stake.fun,mainnet,2021-01-28,2024-09-26 02:11:23,[3],0.5,False,117,30377,185,183,2,1.3.1,908068,0.0028625955
decredvoting.com,mainnet,2021-02-01,2024-09-26 02:11:24,[3],1,False,99,5965,41,40,1,1.3.2,908068,0.002422196
stakey.net,mainnet,2020-10-22,2024-09-26 02:11:23,[3],1,False,217,32441,251,251,0,1.3.2+f79363a87,908068,0.005309258000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-26 02:11:23,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1484590,0
ultravsp.uk,mainnet,2020-12-01,2024-09-26 02:11:23,[3],0.30000000000000004,False,356,15946,90,89,1,1.4.0-pre+015cf707b,908068,0.008710119
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-26 02:11:23,[3],0.14,False,1233,10130,46,45,1,1.3.2+bec2d12a0,908068,0.030167352
vsp.dcr.farm,mainnet,2020-12-09,2024-09-26 02:11:23,[3],1,False,63,8698,57,55,2,1.3.2,908068,0.0015413975
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-26 02:11:23,[3],0.49,False,297,15569,101,101,0,1.3.2+bec2d12a0,908068,0.007266588500000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-26 02:11:23,[3],1,False,281,32402,198,198,0,1.3.2+81acb861c,908068,0.0068751224
vspd.99split.com,mainnet,2020-11-17,2024-09-26 02:11:23,[3],0.099,False,284,28809,187,186,1,1.3.2,908068,0.0069485223
vspd.bass.cf,mainnet,2022-05-01,2024-09-26 02:11:24,[3],0.2,False,486,23348,190,0,0,1.2.0,908068,0.011890781000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-26 02:11:23,[3],5,False,7,2999,23,23,0,1.3.2,908068,0.0001712664
