id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-27 02:09:31,[3],0.30000000000000004,False,279,7057,0,50,3,1.2.0,908372,0.006849651
dcrhive.com,mainnet,2022-06-23,2024-09-27 02:09:31,[3],0.15,False,953,25598,161,160,1,1.3.2+bec2d12a0,908372,0.023396838000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-27 02:09:31,[3],0.9500000000000001,False,559,12607,404,84,320,1.3.2+bec2d12a0,908372,0.013723853000000001
decred.stake.fun,mainnet,2021-01-28,2024-09-27 02:09:31,[3],0.5,False,113,30384,185,183,2,1.3.1,908372,0.0027742316
decredvoting.com,mainnet,2021-02-01,2024-09-27 02:09:31,[3],1,False,95,5970,41,40,1,1.3.2,908372,0.0023323186
stakey.net,mainnet,2020-10-22,2024-09-27 02:09:31,[3],1,False,216,32448,251,251,0,1.3.2+f79363a87,908372,0.005302956
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-27 02:09:34,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1485555,0
ultravsp.uk,mainnet,2020-12-01,2024-09-27 02:09:31,[3],0.30000000000000004,False,352,15954,90,89,1,1.4.0-pre+015cf707b,908372,0.008641854000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-27 02:09:31,[3],0.14,False,1255,10171,47,46,1,1.3.2+bec2d12a0,908372,0.030811155000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-09-27 02:09:31,[3],1,False,60,8701,57,55,2,1.3.2,908372,0.0014730433000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-27 02:09:31,[3],0.49,False,290,15587,101,101,0,1.3.2+bec2d12a0,908372,0.007119709
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-27 02:09:31,[3],1,False,281,32414,198,198,0,1.3.2+81acb861c,908372,0.0068987530000000005
vspd.99split.com,mainnet,2020-11-17,2024-09-27 02:09:31,[3],0.099,False,273,28822,187,186,1,1.3.2,908372,0.006702347
vspd.bass.cf,mainnet,2022-05-01,2024-09-27 02:09:31,[3],0.2,False,474,23363,190,0,0,1.2.0,908372,0.011637042
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-27 02:09:31,[3],5,False,9,2999,23,23,0,1.3.2,908372,0.0002209565
