id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-09-21 02:04:23,[3],0.30000000000000004,False,273,7016,0,50,3,1.2.0,906636,0.0066715544
dcrhive.com,mainnet,2022-06-23,2024-09-21 02:04:22,[3],0.15,False,851,25416,161,160,1,1.3.2+bec2d12a0,906635,0.0207982
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-09-21 02:04:23,[3],0.9500000000000001,False,502,12506,401,81,320,1.3.2+bec2d12a0,906635,0.012268739
decred.stake.fun,mainnet,2021-01-28,2024-09-21 02:04:22,[3],0.5,False,115,30359,185,183,2,1.3.1,906635,0.0028105679000000002
decredvoting.com,mainnet,2021-02-01,2024-09-21 02:04:23,[3],1,False,112,5946,41,40,1,1.3.2,906635,0.0027372485
stakey.net,mainnet,2020-10-22,2024-09-21 02:04:22,[3],1,False,229,32408,251,251,0,1.3.2+f79363a87,906636,0.005596285
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-09-21 02:04:22,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1481238,0
ultravsp.uk,mainnet,2020-12-01,2024-09-21 02:04:22,[3],0.30000000000000004,False,377,15889,89,88,1,1.4.0-pre+015cf707b,906635,0.009213774000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-09-21 02:04:22,[3],0.14,False,1202,9920,44,43,1,1.3.2+bec2d12a0,906636,0.029374389
vsp.dcr.farm,mainnet,2020-12-09,2024-09-21 02:04:22,[3],1,False,65,8684,56,54,2,1.3.2,906635,0.0015885817
vsp.decredcommunity.org,mainnet,2020-11-05,2024-09-21 02:04:22,[3],0.49,False,316,15514,101,101,0,1.3.2+bec2d12a0,906635,0.0077229515
vsp.stakeminer.com,mainnet,2020-11-09,2024-09-21 02:04:23,[3],1,False,286,32358,198,198,0,1.3.2+81acb861c,906636,0.0069892470000000005
vspd.99split.com,mainnet,2020-11-17,2024-09-21 02:04:23,[3],0.099,False,288,28758,187,186,1,1.3.2,906635,0.0070386394
vspd.bass.cf,mainnet,2022-05-01,2024-09-21 02:04:23,[3],0.2,False,570,23251,190,0,0,1.2.0,906635,0.013930640000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2024-09-21 02:04:23,[3],5,False,8,2997,23,23,0,1.3.2,906635,0.00019551775999999998
