side,qty,rate,time
2,2.5,13160010,2024-10-16 02:04:17.396
2,0.4,13160010,2024-10-16 02:04:30.715
2,5.0,13096270,2024-10-16 02:04:17.101
2,5.0,13085660,2024-10-16 02:13:00.945
2,5.0,13075430,2024-10-16 02:01:54.812
2,5.0,13075430,2024-10-16 02:01:56.077
2,5.0,13075430,2024-10-16 02:01:52.687
2,5.0,13075430,2024-10-16 02:01:51.987
2,5.0,13075430,2024-10-16 02:01:53.358
2,5.0,13075430,2024-10-16 02:01:54.055
2,5.0,13075430,2024-10-16 02:01:55.431
2,5.0,13065230,2024-10-16 02:01:36.071
2,5.0,13065230,2024-10-16 02:01:51.298
2,5.0,13055020,2024-10-16 02:01:16.556
2,5.0,13055020,2024-10-16 02:01:50.087
2,5.0,13055020,2024-10-16 02:01:50.698
2,5.0,13054560,2024-10-16 01:54:34.915
2,5.0,13044360,2024-10-16 01:54:34.172
2,5.0,13034160,2024-10-16 01:54:33.487
2,5.0,13032530,2024-10-16 02:04:16.742
2,5.0,12968790,2024-10-16 02:04:16.455
2,5.0,12905050,2024-10-16 02:04:16.108
1,5.0,12568330,2024-10-16 01:40:16.117
1,5.0,12504730,2024-10-16 01:40:16.471
1,5.0,12478110,2024-10-16 02:01:48.444
1,5.0,12478110,2024-10-16 02:01:47.836
1,5.0,12468320,2024-10-16 02:01:49.094
1,5.0,12458500,2024-10-16 02:11:16.170
1,5.0,12441130,2024-10-16 01:40:16.799
1,5.0,12439850,2024-10-16 00:03:46.458
1,5.0,12439820,2024-10-16 01:54:32.207
1,5.0,12439820,2024-10-16 01:54:32.803
1,5.0,12438920,2024-10-16 02:04:17.127
1,5.0,12438920,2024-10-16 01:55:46.872
1,5.0,12430040,2024-10-16 00:05:32.242
1,5.0,12430040,2024-10-16 00:05:32.731
1,5.0,12430040,2024-10-16 00:03:01.800
1,5.0,12420240,2024-10-16 00:03:02.387
1,5.0,12420240,2024-10-16 00:02:47.773
1,5.0,12420240,2024-10-16 00:03:16.203
1,5.0,12410450,2024-10-16 00:02:48.374
1,5.0,12377530,2024-10-16 01:40:17.092
1,5.0,12313930,2024-10-16 01:40:17.428
1,5.0,12250320,2024-10-16 01:40:17.866
1,5.0,12186720,2024-10-16 01:40:18.222
1,5.0,12123120,2024-10-16 01:40:18.639
1,5.0,12059520,2024-10-16 01:40:18.941
1,70.0,12000000,2024-10-15 03:30:04.603
1,5.0,11995920,2024-10-16 01:40:19.243
1,70.0,11000000,2024-10-15 03:30:11.138
1,70.0,10000000,2024-10-15 03:30:16.594
1,9.0,8771430,2024-10-16 02:13:16.222
1,11.0,6771430,2024-10-16 02:13:16.747
1,16.0,4771430,2024-10-16 02:13:17.143
1,27.0,2771430,2024-10-16 02:13:17.496
1,82.0,771430,2024-10-16 02:13:18.103
