side,qty,rate,time
2,0.7,13313370,2024-10-02 06:56:34.706
2,2.2,12571110,2024-10-06 01:41:27.682
2,2.2,12511660,2024-10-06 01:41:27.393
2,2.2,12452200,2024-10-06 01:41:27.123
2,2.2,12392740,2024-10-06 01:41:26.855
2,2.2,12333280,2024-10-06 01:41:26.578
2,2.2,12273830,2024-10-06 01:41:26.307
2,0.1,12268040,2024-10-06 01:49:02.203
2,2.2,12214370,2024-10-06 01:41:26.052
2,2.2,12154910,2024-10-06 01:41:25.695
2,2.2,12095450,2024-10-06 01:41:25.381
2,2.2,12035990,2024-10-06 01:41:25.095
2,0.1,12021270,2024-10-06 02:08:45.396
2,1.8,12021270,2024-10-06 02:08:31.996
2,6.0,11961880,2024-10-06 02:08:31.718
1,6.0,11791960,2024-10-06 02:08:30.596
1,2.2,11747090,2024-10-06 01:41:21.815
1,6.0,11732570,2024-10-06 02:08:30.849
1,2.2,11687630,2024-10-06 01:41:22.096
1,6.0,11673190,2024-10-06 02:08:31.112
1,2.2,11628170,2024-10-06 01:41:22.380
1,6.0,11613800,2024-10-06 02:08:31.376
1,2.2,11568710,2024-10-06 01:41:22.666
1,2.2,11509250,2024-10-06 01:41:22.941
1,0.1,11503840,2024-10-06 01:49:01.758
1,2.2,11449800,2024-10-06 01:41:23.220
1,2.2,11390340,2024-10-06 01:41:23.503
1,2.2,11330880,2024-10-06 01:41:23.781
1,2.2,11271420,2024-10-06 01:41:24.065
1,2.2,11211970,2024-10-06 01:41:24.355
