id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-05 02:01:31,[3],0.30000000000000004,False,226,6688,47,45,2,1.3.2,893193,0.0054152490000000005
dcrhive.com,mainnet,2022-06-23,2024-08-05 02:01:31,[3],0.15,False,1240,23703,144,144,0,1.3.2+bec2d12a0,893193,0.029711986000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-05 02:01:31,[3],0.9500000000000001,False,166,12154,333,71,262,1.3.2+bec2d12a0,893193,0.003977572
decred.stake.fun,mainnet,2021-01-28,2024-08-05 02:01:31,[3],0.5,False,134,30165,185,183,2,1.3.1,893193,0.0032108114
decredvoting.com,mainnet,2021-02-01,2024-08-05 02:01:31,[3],1,False,113,5773,40,39,1,1.3.2,893193,0.0027076246000000003
stakey.net,mainnet,2020-10-22,2024-08-05 02:01:31,[3],1,False,282,32017,248,248,0,1.3.2+f79363a87,893193,0.006757080600000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-05 02:01:31,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1447399,0
ultravsp.uk,mainnet,2020-12-01,2024-08-05 02:01:31,[3],0.30000000000000004,False,421,15138,86,85,1,1.4.0-pre+015cf707b,893193,0.010087699
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-05 02:01:31,[3],0.14,False,1260,8040,34,34,0,1.3.2+bec2d12a0,893193,0.030191211000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-08-05 02:01:31,[3],1,False,41,8600,56,54,2,1.3.1,893193,0.0009824124000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-05 02:01:31,[3],0.49,False,360,14981,95,95,0,1.3.2+bec2d12a0,893193,0.008626061
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-05 02:01:31,[3],1,False,432,31840,196,196,0,1.3.2+81acb861c,893193,0.010351272
vspd.99split.com,mainnet,2020-11-17,2024-08-05 02:01:31,[3],0.30000000000000004,False,167,28359,185,185,0,1.3.2,893193,0.0040015336
vspd.bass.cf,mainnet,2022-05-01,2024-08-05 02:01:31,[3],0.2,False,680,22225,183,0,0,1.2.0,893193,0.01629367
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-05 02:01:31,[3],5,False,13,2984,23,23,0,1.3.2,893193,0.0003114966
