id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-26 02:02:40,[3],0.30000000000000004,False,210,6842,48,46,2,1.3.2,899192,0.005001548000000001
dcrhive.com,mainnet,2022-06-23,2024-08-26 02:02:40,[3],0.15,False,1183,24507,149,149,0,1.3.2+bec2d12a0,899192,0.028175388000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-26 02:02:40,[3],0.9500000000000001,False,203,12206,394,74,320,1.3.2+bec2d12a0,899192,0.00483483
decred.stake.fun,mainnet,2021-01-28,2024-08-26 02:02:40,[3],0.5,False,126,30259,185,183,2,1.3.1,899192,0.0030009288
decredvoting.com,mainnet,2021-02-01,2024-08-26 02:02:40,[3],1,False,111,5863,41,40,1,1.3.2,899192,0.0026436753
stakey.net,mainnet,2020-10-22,2024-08-26 02:02:40,[3],1,False,261,32212,250,250,0,1.3.2+f79363a87,899192,0.00621621
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-26 02:02:40,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1462520,0
ultravsp.uk,mainnet,2020-12-01,2024-08-26 02:02:40,[3],0.30000000000000004,False,554,15500,87,86,1,1.4.0-pre+015cf707b,899192,0.013194560000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-26 02:02:40,[3],0.14,False,1253,8948,40,39,1,1.3.2+bec2d12a0,899192,0.029842570000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-08-26 02:02:40,[3],1,False,44,8628,56,54,2,1.3.1,899192,0.0010479434
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-26 02:02:40,[3],0.49,False,340,15240,99,99,0,1.3.2+bec2d12a0,899192,0.008097745
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-26 02:02:40,[3],1,False,347,32098,197,197,0,1.3.2+81acb861c,899192,0.008264462
vspd.99split.com,mainnet,2020-11-17,2024-08-26 02:02:40,[3],0.099,False,246,28509,186,186,0,1.3.2,899192,0.0058589564
vspd.bass.cf,mainnet,2022-05-01,2024-08-26 02:02:40,[3],0.2,False,718,22680,185,0,0,1.2.0,899192,0.017100532
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-26 02:02:40,[3],5,False,8,2990,23,23,0,1.3.2,899192,0.00019053516999999998
