id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-24 01:57:53,[3],0.30000000000000004,False,213,6828,48,46,2,1.3.2,898623,0.0051009413
dcrhive.com,mainnet,2022-06-23,2024-08-24 01:57:52,[3],0.15,False,1141,24435,149,149,0,1.3.2+bec2d12a0,898623,0.02732476
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-24 01:57:53,[3],0.9500000000000001,False,179,12195,394,74,320,1.3.2+bec2d12a0,898623,0.0042867064000000005
decred.stake.fun,mainnet,2021-01-28,2024-08-24 01:57:53,[3],0.5,False,131,30254,185,183,2,1.3.1,898623,0.0031371985
decredvoting.com,mainnet,2021-02-01,2024-08-24 01:57:53,[3],1,False,107,5852,41,40,1,1.3.2,898623,0.0025624447
stakey.net,mainnet,2020-10-22,2024-08-24 01:57:52,[3],1,False,260,32197,249,249,0,1.3.2+f79363a87,898623,0.006226501000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-24 01:57:53,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1461080,0
ultravsp.uk,mainnet,2020-12-01,2024-08-24 01:57:53,[3],0.30000000000000004,False,573,15467,87,86,1,1.4.0-pre+015cf707b,898623,0.01372225
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-24 01:57:52,[3],0.14,False,1274,8867,39,38,1,1.3.2+bec2d12a0,898623,0.030509854000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-08-24 01:57:52,[3],1,False,44,8626,56,54,2,1.3.1,898623,0.0010537156
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-24 01:57:53,[3],0.49,False,353,15215,99,99,0,1.3.2+bec2d12a0,898623,0.008453673
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-24 01:57:53,[3],1,False,365,32077,197,197,0,1.3.2+81acb861c,898623,0.008741049
vspd.99split.com,mainnet,2020-11-17,2024-08-24 01:57:53,[3],0.099,False,249,28491,185,185,0,1.3.2,898623,0.005963072000000001
vspd.bass.cf,mainnet,2022-05-01,2024-08-24 01:57:53,[3],0.2,False,716,22635,184,0,0,1.2.0,898623,0.017146826
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-24 01:57:53,[3],5,False,8,2990,23,23,0,1.3.2,898623,0.00019158465
