id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-13 02:01:42,[3],0.30000000000000004,False,212,6749,47,45,2,1.3.2,895469,0.005171867
dcrhive.com,mainnet,2022-06-23,2024-08-13 02:01:42,[3],0.15,False,1203,24007,147,147,0,1.3.2+bec2d12a0,895469,0.029347906000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-13 02:01:42,[3],0.9500000000000001,False,142,12157,374,73,301,1.3.2+bec2d12a0,895469,0.0034641752
decred.stake.fun,mainnet,2021-01-28,2024-08-13 02:01:42,[3],0.5,False,140,30200,185,183,2,1.3.1,895469,0.0034153839
decredvoting.com,mainnet,2021-02-01,2024-08-13 02:01:42,[3],1,False,110,5808,40,39,1,1.3.2,895469,0.0026835160000000004
stakey.net,mainnet,2020-10-22,2024-08-13 02:01:42,[3],1,False,245,32103,248,248,0,1.3.2+f79363a87,895469,0.005976922
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-13 02:01:42,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1453161,0
ultravsp.uk,mainnet,2020-12-01,2024-08-13 02:01:42,[3],0.30000000000000004,False,485,15273,86,85,1,1.4.0-pre+015cf707b,895469,0.011831866
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-13 02:01:42,[3],0.14,False,1253,8391,37,36,1,1.3.2+bec2d12a0,895469,0.030567685
vsp.dcr.farm,mainnet,2020-12-09,2024-08-13 02:01:42,[3],1,False,36,8614,56,54,2,1.3.1,895469,0.00087824155
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-13 02:01:42,[3],0.49,False,307,15092,96,96,0,1.3.2+bec2d12a0,895469,0.0074894490000000005
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-13 02:01:42,[3],1,False,372,31951,197,197,0,1.3.2+81acb861c,895469,0.009075163
vspd.99split.com,mainnet,2020-11-17,2024-08-13 02:01:42,[3],0.099,False,206,28405,185,185,0,1.3.2,895469,0.0050254934
vspd.bass.cf,mainnet,2022-05-01,2024-08-13 02:01:42,[3],0.2,False,683,22389,184,0,0,1.2.0,895469,0.016662193000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-13 02:01:42,[3],5,False,10,2988,23,23,0,1.3.2,895469,0.00024395599
