id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-09 02:00:31,[3],0.30000000000000004,False,222,6716,47,45,2,1.3.2,894332,0.0053419317
dcrhive.com,mainnet,2022-06-23,2024-08-09 02:00:30,[3],0.15,False,1153,23863,145,145,0,1.3.2+bec2d12a0,894332,0.027744357
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-09 02:00:31,[3],0.9500000000000001,False,158,12154,356,72,284,1.3.2+bec2d12a0,894332,0.0038019153
decred.stake.fun,mainnet,2021-01-28,2024-08-09 02:00:30,[3],0.5,False,136,30178,185,183,2,1.3.1,894332,0.0032725348
decredvoting.com,mainnet,2021-02-01,2024-08-09 02:00:31,[3],1,False,99,5795,40,39,1,1.3.2,894332,0.0023822128
stakey.net,mainnet,2020-10-22,2024-08-09 02:00:30,[3],1,False,271,32062,248,248,0,1.3.2+f79363a87,894332,0.0065210066
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-09 02:00:30,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1450284,0
ultravsp.uk,mainnet,2020-12-01,2024-08-09 02:00:30,[3],0.30000000000000004,False,467,15205,86,85,1,1.4.0-pre+015cf707b,894332,0.0112373065
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-09 02:00:36,[3],0.14,False,1323,8212,36,35,1,1.3.2+bec2d12a0,894332,0.031835027
vsp.dcr.farm,mainnet,2020-12-09,2024-08-09 02:00:30,[3],1,False,41,8604,56,54,2,1.3.1,894332,0.0009865729
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-09 02:00:31,[3],0.49,False,335,15033,96,96,0,1.3.2+bec2d12a0,894332,0.008061023
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-09 02:00:31,[3],1,False,407,31898,197,197,0,1.3.2+81acb861c,894332,0.009793541000000001
vspd.99split.com,mainnet,2020-11-17,2024-08-09 02:00:31,[3],0.30000000000000004,False,167,28375,185,185,0,1.3.2,894332,0.0040184804
vspd.bass.cf,mainnet,2022-05-01,2024-08-09 02:00:31,[3],0.2,False,692,22306,183,0,0,1.2.0,894332,0.016651427
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-09 02:00:31,[3],5,False,13,2985,23,23,0,1.3.2,894332,0.00031281582999999997
