id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-19 02:02:09,[3],0.30000000000000004,False,201,6789,47,45,2,1.3.2,897155,0.00502274
dcrhive.com,mainnet,2022-06-23,2024-08-19 02:02:08,[3],0.15,False,1089,24251,147,147,0,1.3.2+bec2d12a0,897155,0.027212754000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-19 02:02:09,[3],0.9500000000000001,False,139,12170,393,73,320,1.3.2+bec2d12a0,897155,0.0034734370000000002
decred.stake.fun,mainnet,2021-01-28,2024-08-19 02:02:08,[3],0.5,False,128,30235,185,183,2,1.3.1,897155,0.0031985606000000002
decredvoting.com,mainnet,2021-02-01,2024-08-19 02:02:09,[3],1,False,110,5832,40,39,1,1.3.2,897155,0.002748763
stakey.net,mainnet,2020-10-22,2024-08-19 02:02:08,[3],1,False,236,32152,249,249,0,1.3.2+f79363a87,897155,0.0058973464000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-19 02:02:08,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1457478,0
ultravsp.uk,mainnet,2020-12-01,2024-08-19 02:02:08,[3],0.30000000000000004,False,530,15371,87,86,1,1.4.0-pre+015cf707b,897155,0.01324404
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-19 02:02:08,[3],0.14,False,1154,8656,37,36,1,1.3.2+bec2d12a0,897155,0.028837023000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-08-19 02:02:08,[3],1,False,35,8620,56,54,2,1.3.1,897155,0.0008746064
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-19 02:02:08,[3],0.49,False,311,15152,98,98,0,1.3.2+bec2d12a0,897155,0.0077715027
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-19 02:02:09,[3],1,False,361,32030,197,197,0,1.3.2+81acb861c,897155,0.00902094
vspd.99split.com,mainnet,2020-11-17,2024-08-19 02:02:09,[3],0.099,False,211,28450,185,185,0,1.3.2,897155,0.0052726273
vspd.bass.cf,mainnet,2022-05-01,2024-08-19 02:02:09,[3],0.2,False,685,22518,184,0,0,1.2.0,897155,0.017117297
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-19 02:02:09,[3],5,False,8,2990,23,23,0,1.3.2,897155,0.00019991003999999998
