id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-08-14 02:01:35,[3],0.30000000000000004,False,213,6753,47,45,2,1.3.2,895761,0.0052200765
dcrhive.com,mainnet,2022-06-23,2024-08-14 02:01:35,[3],0.15,False,1175,24047,147,147,0,1.3.2+bec2d12a0,895761,0.028796196000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-08-14 02:01:35,[3],0.9500000000000001,False,134,12159,380,73,307,1.3.2+bec2d12a0,895761,0.0032839917000000002
decred.stake.fun,mainnet,2021-01-28,2024-08-14 02:01:35,[3],0.5,False,135,30207,185,183,2,1.3.1,895761,0.0033084992
decredvoting.com,mainnet,2021-02-01,2024-08-14 02:01:35,[3],1,False,109,5811,40,39,1,1.3.2,895761,0.0026713067000000003
stakey.net,mainnet,2020-10-22,2024-08-14 01:56:33,[3],1,False,241,32109,248,248,0,1.3.2+f79363a87,895759,0.0059049814
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-08-14 02:01:35,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1453879,0
ultravsp.uk,mainnet,2020-12-01,2024-08-14 02:01:35,[3],0.30000000000000004,False,494,15285,86,85,1,1.4.0-pre+015cf707b,895761,0.012106656
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-08-14 02:01:35,[3],0.14,False,1215,8441,37,36,1,1.3.2+bec2d12a0,895761,0.029776493
vsp.dcr.farm,mainnet,2020-12-09,2024-08-14 02:01:35,[3],1,False,34,8616,56,54,2,1.3.1,895761,0.00083325163
vsp.decredcommunity.org,mainnet,2020-11-05,2024-08-14 02:01:35,[3],0.49,False,308,15099,96,96,0,1.3.2+bec2d12a0,895761,0.0075482796
vsp.stakeminer.com,mainnet,2020-11-09,2024-08-14 02:01:35,[3],1,False,364,31964,197,197,0,1.3.2+81acb861c,895761,0.008920694
vspd.99split.com,mainnet,2020-11-17,2024-08-14 02:01:35,[3],0.099,False,199,28413,185,185,0,1.3.2,895761,0.0048769726000000005
vspd.bass.cf,mainnet,2022-05-01,2024-08-14 02:01:35,[3],0.2,False,684,22414,184,0,0,1.2.0,895761,0.016763063
vspd.decredbrasil.com,mainnet,2020-11-22,2024-08-14 02:01:35,[3],5,False,8,2990,23,23,0,1.3.2,895761,0.00019605920000000002
