id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-22 01:31:48,[3],0.088,False,1853,19562,111,9,1.4.0,1047410,0.045767777
dcr.cerebro.host,mainnet,2024-09-09,2026-01-22 01:31:48,[3],0.888,False,9,16,0,3,1.4.0+d190a83b6,1047410,0.00022229356999999998
dcrhive.com,mainnet,2022-06-23,2026-01-22 01:31:48,[3],1,False,288,30403,228,2,1.4.0+d190a83b6,1047410,0.0071133943
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-22 01:31:48,[3],0.9500000000000001,False,97,15012,100,320,1.4.0+d190a83b6,1047410,0.0023958308
decred.stake.fun,mainnet,2021-01-28,2026-01-22 01:31:48,[3],0.5,False,749,32429,196,105,1.4.0,1047411,0.018501593
decredvoting.com,mainnet,2021-02-01,2026-01-22 01:31:48,[3],1,False,90,9327,61,2,1.4.0,1047410,0.0022229357
stakey.net,mainnet,2020-10-22,2026-01-22 01:31:48,[3],1,False,169,36732,284,5,1.4.0,1047410,0.0041741794
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-22 01:31:48,[3],0.6900000000000001,False,437,396014,900,1065,1.4.0+d190a83b6,1832604,0.08938433
teststakepool.decred.org,testnet,2020-06-01,2026-01-22 01:31:48,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1832604,0
ultravsp.uk,mainnet,2020-12-01,2026-01-22 01:31:48,[3],0.30000000000000004,False,262,20598,130,4,1.4.0+d190a83b6,1047410,0.006471213000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-22 01:31:48,[3],0.18,False,914,31703,207,3,1.4.0+d190a83b6,1047410,0.022575147
vsp.dcr.farm,mainnet,2020-12-09,2026-01-22 01:31:48,[3],0.5,False,379,17351,101,2,1.4.0,1047411,0.009361954
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-22 01:31:48,[3],0.49,False,460,23250,147,35,1.4.0+d190a83b6,1047409,0.011360269000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-22 01:31:48,[3],1,False,417,36435,242,0,1.4.0+d190a83b6,1047410,0.010299602500000001
vspd.bass.cf,mainnet,2022-05-01,2026-01-22 01:31:48,[3],0.16,False,253,30157,179,80,1.4.0,1047410,0.0062489193
