id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-26 01:32:53,[3],0.088,False,1903,19808,116,9,1.4.0,1048581,0.045498017
dcr.cerebro.host,mainnet,2024-09-09,2026-01-26 01:32:53,[3],0.888,False,23,16,0,3,1.4.0+d190a83b6,1048581,0.0005498972
dcrhive.com,mainnet,2022-06-23,2026-01-26 01:32:53,[3],1,False,282,30435,229,2,1.4.0+d190a83b6,1048581,0.0067422176
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-26 01:32:53,[3],0.9500000000000001,False,94,15025,101,320,1.4.0+d190a83b6,1048581,0.002247406
decred.stake.fun,mainnet,2021-01-28,2026-01-26 01:32:53,[3],0.5,False,801,32524,196,105,1.4.0,1048581,0.019150767000000003
decredvoting.com,mainnet,2021-02-01,2026-01-26 01:32:53,[3],1,False,90,9337,61,2,1.4.0,1048581,0.0021517717
stakey.net,mainnet,2020-10-22,2026-01-26 01:32:54,[3],1,False,165,36752,284,5,1.4.0,1048581,0.003944915
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-26 01:32:53,[3],0.6900000000000001,False,458,397313,904,1065,1.4.0+d190a83b6,1835483,0.0894706
teststakepool.decred.org,testnet,2020-06-01,2026-01-26 01:32:53,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1835483,0
ultravsp.uk,mainnet,2020-12-01,2026-01-26 01:32:54,[3],0.30000000000000004,False,262,20632,133,4,1.4.0+d190a83b6,1048581,0.0062640463
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-26 01:32:53,[3],0.18,False,945,31823,208,3,1.4.0+d190a83b6,1048581,0.022593603
vsp.dcr.farm,mainnet,2020-12-09,2026-01-26 01:32:53,[3],0.5,False,339,17396,101,2,1.4.0,1048581,0.008105006
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-26 01:32:54,[3],0.49,False,551,23324,148,41,1.4.0+d190a83b6,1048581,0.013173624
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-26 01:32:53,[3],1,False,376,36497,242,0,1.4.0+d190a83b6,1048581,0.008989624
vspd.bass.cf,mainnet,2022-05-01,2026-01-26 01:32:53,[3],0.16,False,254,30193,179,80,1.4.0,1048581,0.006072778
