id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-10 01:28:50,[3],0.088,False,1741,18845,109,9,1.4.0,1043952,0.041374557
dcr.cerebro.host,mainnet,2024-09-09,2026-01-10 01:28:51,[3],0.888,False,11,15,0,1,1.4.0+d190a83b6,1043554,0.00025879917999999997
dcrhive.com,mainnet,2022-06-23,2026-01-10 01:28:51,[3],1,False,324,30280,226,2,1.4.0+d190a83b6,1043952,0.007699803000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-10 01:28:50,[3],0.9500000000000001,False,91,14981,100,320,1.4.0+d190a83b6,1043952,0.0021625990000000003
decred.stake.fun,mainnet,2021-01-28,2026-01-10 01:28:51,[3],0.5,False,429,32025,196,46,1.4.0,1041388,0.010874525000000001
decredvoting.com,mainnet,2021-02-01,2026-01-10 01:28:51,[3],1,False,102,9289,61,2,1.4.0,1043952,0.002424012
stakey.net,mainnet,2020-10-22,2026-01-10 01:28:52,[3],1,False,187,36665,281,5,1.4.0,1043952,0.0044440217
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-10 01:28:51,[3],0.6900000000000001,False,470,391990,887,1065,1.4.0+d190a83b6,1823960,0.09176103000000001
teststakepool.decred.org,testnet,2020-06-01,2026-01-10 01:28:50,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1823960,0
ultravsp.uk,mainnet,2020-12-01,2026-01-10 01:28:51,[3],0.30000000000000004,False,264,20486,129,4,1.4.0+d190a83b6,1043952,0.006273913000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-10 01:28:51,[3],0.18,False,946,31337,203,3,1.4.0+d190a83b6,1043952,0.022481523
vsp.dcr.farm,mainnet,2020-12-09,2026-01-10 01:28:51,[3],0.5,False,537,17173,93,2,1.4.0,1043952,0.01276171
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-10 01:28:51,[3],0.49,False,552,23069,146,13,1.4.0+d190a83b6,1043952,0.013118182
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-10 01:28:51,[3],1,False,534,36270,240,0,1.4.0+d190a83b6,1043952,0.012690416000000001
vspd.bass.cf,mainnet,2022-05-01,2026-01-10 01:28:51,[3],0.16,False,277,30042,178,80,1.4.0,1043952,0.006582856000000001
