id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-31 01:31:38,[3],0.088,False,1887,20134,119,9,1.4.0,1050021,0.045595128000000006
dcr.cerebro.host,mainnet,2024-09-09,2026-01-31 01:31:38,[3],0.888,False,24,22,0,3,1.4.0+d190a83b6,1050020,0.0005801165
dcrhive.com,mainnet,2022-06-23,2026-01-31 01:31:38,[3],1,False,277,30471,229,2,1.4.0+d190a83b6,1050020,0.0066955113
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-31 01:31:38,[3],0.9500000000000001,False,83,15040,101,320,1.4.0+d190a83b6,1050021,0.002005509
decred.stake.fun,mainnet,2021-01-28,2026-01-31 01:31:38,[3],0.5,False,817,32645,197,105,1.4.0,1050020,0.019748133
decredvoting.com,mainnet,2021-02-01,2026-01-31 01:31:38,[3],1,False,92,9362,61,2,1.4.0,1050021,0.0022229739
stakey.net,mainnet,2020-10-22,2026-01-31 01:31:38,[3],1,False,155,36775,284,5,1.4.0,1050020,0.0037465857
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-31 01:31:38,[3],0.6900000000000001,False,453,398938,906,1065,1.4.0+d190a83b6,1839085,0.08866706
teststakepool.decred.org,testnet,2020-06-01,2026-01-31 01:31:38,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1839084,0
ultravsp.uk,mainnet,2020-12-01,2026-01-31 01:31:38,[3],0.30000000000000004,False,262,20680,134,4,1.4.0+d190a83b6,1050020,0.0063329386
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-31 01:31:38,[3],0.18,False,840,31984,208,3,1.4.0+d190a83b6,1050020,0.020304078
vsp.dcr.farm,mainnet,2020-12-09,2026-01-31 01:31:38,[3],0.5,False,321,17451,101,2,1.4.0,1050020,0.0077590584
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-31 01:31:38,[3],0.49,False,513,23433,148,41,1.4.0+d190a83b6,1050021,0.0123954965
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-31 01:31:38,[3],1,False,337,36553,243,0,1.4.0+d190a83b6,1050021,0.00814285
vspd.bass.cf,mainnet,2022-05-01,2026-01-31 01:31:38,[3],0.16,False,223,30228,179,80,1.4.0,1050020,0.005390249000000001
