side,qty,rate,time
2,4.0,94421100,2024-11-19 02:18:31.717
2,0.4,93194660,2024-11-19 01:52:33.158
2,4.0,92640450,2024-11-19 02:18:31.391
2,0.4,92307570,2024-11-19 01:52:32.876
2,0.4,91420470,2024-11-19 01:52:32.641
2,4.0,90859800,2024-11-19 02:18:31.078
2,0.4,90533380,2024-11-19 01:52:32.368
2,0.4,89646290,2024-11-19 01:52:32.093
1,0.4,87772030,2024-11-19 01:52:30.816
1,0.1,87205340,2024-11-19 02:18:30.779
1,0.4,86884940,2024-11-19 01:52:31.059
1,0.4,85997850,2024-11-19 01:52:31.314
1,0.4,85110750,2024-11-19 01:52:31.548
1,0.4,84223660,2024-11-19 01:52:31.782
