rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.4/,45
2,/dcrwire:1.0.0/dcrd:1.8.0/,29
3,/dcrwire:1.0.0/dcrd:2.0.3/,18
4,/dcrwire:1.0.0/dcrd:1.8.1/,9
5,/dcrwire:1.0.0/dcrd:2.0.2/,9
6,/dcrwire:1.0.0/dcrd:2.0.1/,8
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,4
8,/dcrwire:1.0.0/dcrd:2.0.0/,3
9,/dcrwire:1.0.0/dcrd:2.0.5/,1
