side,qty,rate,time
2,18.0,358100,2023-06-11 02:02:26.012
2,12.0,328200,2023-06-11 02:02:19.609
2,6.0,310300,2023-06-11 02:02:19.292
2,6.0,309100,2023-06-11 02:02:18.988
2,6.0,307900,2023-06-11 02:02:18.593
2,6.0,306800,2023-06-11 02:02:18.295
2,6.0,305600,2023-06-11 02:02:18.000
2,6.0,304400,2023-06-11 02:02:17.701
2,6.0,303200,2023-06-11 02:02:17.418
1,6.0,293600,2023-06-11 02:36:48.688
1,6.0,292400,2023-06-11 02:02:20.217
1,6.0,291200,2023-06-11 02:02:20.497
1,6.0,290000,2023-06-11 02:02:20.779
1,6.0,288900,2023-06-11 02:02:21.016
1,6.0,287700,2023-06-11 02:02:21.333
1,6.0,286500,2023-06-11 02:02:21.779
1,12.0,268600,2023-06-11 02:02:22.896
1,18.0,238700,2023-06-11 02:02:23.177
