side,qty,rate,time
2,18.0,292800,2023-09-29 22:57:05.820
2,12.0,268400,2023-09-29 22:57:05.456
2,6.0,253800,2023-09-29 22:56:58.549
2,6.0,252800,2023-09-29 22:56:58.319
2,6.0,251800,2023-09-29 22:56:58.098
2,6.0,250800,2023-09-29 22:56:57.880
2,6.0,249900,2023-09-29 22:56:57.656
2,6.0,248900,2023-09-29 22:56:57.432
2,6.0,247900,2023-09-29 23:23:36.521
1,6.0,239100,2023-09-29 22:56:58.815
1,6.0,238100,2023-09-29 22:56:59.047
1,6.0,237200,2023-09-29 22:56:59.268
1,6.0,236200,2023-09-29 22:56:59.474
1,6.0,235200,2023-09-29 22:56:59.690
1,6.0,234200,2023-09-29 22:56:59.906
1,12.0,219600,2023-09-29 22:57:00.168
1,18.0,195200,2023-09-29 22:57:01.724
