side,qty,rate,time
2,18.0,286200,2023-09-20 19:28:34.443
2,12.0,262300,2023-09-20 19:28:26.784
2,6.0,248000,2023-09-20 19:28:26.557
2,6.0,247100,2023-09-20 19:28:26.307
2,6.0,246100,2023-09-20 19:28:26.093
2,6.0,245200,2023-09-20 19:28:25.870
2,6.0,244200,2023-09-20 19:28:25.654
2,6.0,243300,2023-09-20 19:28:25.427
1,6.0,234700,2023-09-21 00:23:44.478
1,6.0,233700,2023-09-20 19:28:27.261
1,6.0,232800,2023-09-20 19:28:27.482
1,6.0,231800,2023-09-20 19:28:27.696
1,6.0,230900,2023-09-20 19:28:27.900
1,6.0,229900,2023-09-20 19:28:28.113
1,6.0,229000,2023-09-20 19:28:28.330
1,12.0,214700,2023-09-20 19:28:28.555
1,18.0,190800,2023-09-20 19:28:28.777
