side,qty,rate,time
2,18.0,293900,2023-09-23 17:53:22.580
2,12.0,269400,2023-09-23 17:53:14.810
2,6.0,254700,2023-09-23 17:53:14.585
2,6.0,253700,2023-09-23 17:53:14.342
2,6.0,252700,2023-09-23 17:53:14.115
2,6.0,251800,2023-09-23 17:53:13.895
2,6.0,250800,2023-09-23 17:53:13.667
2,6.0,249800,2023-09-23 17:53:13.439
2,6.0,248800,2023-09-23 17:53:13.194
2,6.0,247800,2023-09-24 01:07:04.598
1,6.0,240000,2023-09-23 17:53:15.325
1,6.0,239000,2023-09-23 17:53:15.553
1,6.0,238000,2023-09-23 17:53:15.776
1,6.0,237100,2023-09-23 17:53:15.999
1,6.0,236100,2023-09-23 17:53:16.217
1,6.0,235100,2023-09-23 17:53:16.445
1,12.0,220400,2023-09-23 17:53:18.457
1,18.0,195900,2023-09-23 17:53:18.753
