side,qty,rate,time
2,18.0,293900,2023-09-25 19:46:26.417
2,12.0,269400,2023-09-25 19:46:26.177
2,6.0,254700,2023-09-25 19:46:18.876
2,6.0,253700,2023-09-25 19:46:18.609
2,6.0,252700,2023-09-25 19:46:18.329
2,6.0,251800,2023-09-25 19:46:18.036
2,6.0,250800,2023-09-25 19:46:17.803
2,6.0,249800,2023-09-25 19:46:17.571
1,6.0,241000,2023-09-26 01:21:12.780
1,6.0,240000,2023-09-25 19:46:19.415
1,6.0,239000,2023-09-25 19:46:19.640
1,6.0,238000,2023-09-25 19:46:19.871
1,6.0,237100,2023-09-25 19:46:20.079
1,6.0,236100,2023-09-25 19:46:20.303
1,6.0,235100,2023-09-25 19:46:21.803
1,12.0,220400,2023-09-25 19:46:22.145
1,18.0,195900,2023-09-25 19:46:22.484
