side,qty,rate,time
2,18.0,291700,2023-09-07 21:23:45.215
2,12.0,267400,2023-09-07 21:23:44.998
2,6.0,252800,2023-09-07 21:23:38.678
2,6.0,251800,2023-09-07 21:23:38.462
2,6.0,250900,2023-09-07 21:23:38.262
2,6.0,249900,2023-09-07 21:23:38.044
2,6.0,248900,2023-09-07 21:23:37.826
2,6.0,248000,2023-09-07 21:23:37.600
2,6.0,247000,2023-09-07 21:23:37.375
1,6.0,238200,2023-09-07 21:23:39.128
1,6.0,237300,2023-09-07 21:23:39.333
1,6.0,236300,2023-09-07 21:23:39.551
1,6.0,235300,2023-09-07 21:23:39.765
1,6.0,234400,2023-09-07 21:23:39.981
1,6.0,233400,2023-09-07 21:23:40.201
1,12.0,218800,2023-09-07 21:23:40.463
1,18.0,194500,2023-09-07 21:23:41.465
