rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.7/,38
2,/dcrwire:1.0.0/dcrd:1.7.1/,30
3,/dcrwire:1.0.0/dcrd:1.7.5/,26
4,/dcrwire:1.0.0/dcrd:1.7.2/,15
5,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,13
6,/dcrwire:1.0.0/dcrd:1.7.0/,10
7,/dcrwire:1.0.0/dcrd:1.7.4/,5
8,/dcrwire:0.3.0/dcrd:1.4.0/,3
9,/dcrwire:0.4.0/dcrd:1.6.2/,2
10,/dcrwire:0.4.0/dcrd:1.6.0(pre)/,1
11,/dcrwire:0.4.0/dcrd:1.6.0(rc4)/,1
12,/dcrwire:0.4.0/dcrd:1.5.1/,1
13,/dcrwire:0.4.0/dcrd:1.6.1/,1
14,/dcrwire:0.4.0/dcrd:1.6.0/,1
