id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-11-11 01:42:00,[3],0.30000000000000004,False,233,4166,21,21,0,1.3.1,815983,0.0057777670000000005
dcrhive.com,mainnet,2022-06-23,2023-11-11 01:42:00,[3],0.15,False,1220,13088,56,56,0,1.3.0-pre+a254e943f,815983,0.030252684000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-11 01:42:00,[3],0.9500000000000001,False,146,9867,60,59,1,1.3.1+22d04116b,815983,0.0036204031
decred.stake.fun,mainnet,2021-01-28,2023-11-11 01:42:00,[3],0.5,False,226,29056,175,173,2,1.3.1,815983,0.0056041856000000004
decredvoting.com,mainnet,2021-02-01,2023-11-11 01:42:00,[3],1,False,108,4588,31,30,1,1.3.1,815983,0.0026781065
stakey.net,mainnet,2020-10-22,2023-11-11 01:42:00,[3],1,False,360,29800,216,216,0,1.3.1+209042951,815983,0.008927021
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-11 01:42:00,[3],0.6900000000000001,False,742,51962,907,134,773,1.3.1+22d04116b,1254427,0.14352031
teststakepool.decred.org,testnet,2020-06-01,2023-11-11 01:42:00,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1254427,0
ultravsp.uk,mainnet,2020-12-01,2023-11-11 01:42:00,[3],0.30000000000000004,False,330,12525,78,77,1,1.4.0-pre+015cf707b,815983,0.008183103
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-11 01:42:00,[3],0.25,False,260,531,0,0,0,1.3.0+43d3210dc,815983,0.0064472933
vsp.dcr.farm,mainnet,2020-12-09,2023-11-11 01:42:00,[3],0.15,False,249,7430,43,42,1,1.3.1,815983,0.0061745234000000005
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-11 01:42:00,[3],0.49,False,406,11146,49,49,0,1.3.0+43d3210dc,815983,0.010067697
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-11 01:42:00,[3],1,False,584,27367,169,169,0,1.3.1+1e824f8dd,815983,0.014481612500000001
vspd.99split.com,mainnet,2020-11-17,2023-11-11 01:42:00,[3],0.30000000000000004,False,435,25886,160,160,0,1.3.1+22d04116b,815983,0.010786817
vspd.bass.cf,mainnet,2022-05-01,2023-11-11 01:42:01,[3],0.2,False,1058,13682,121,0,0,1.2.0,815983,0.026235525000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-11 01:42:00,[3],5,False,49,2682,20,20,0,1.3.1+22d04116b,815983,0.0012150669
