id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-11-18 01:46:43,[3],0.30000000000000004,False,237,4217,21,21,0,1.3.1,818011,0.0057428093
dcrhive.com,mainnet,2022-06-23,2023-11-18 01:46:42,[3],0.15,False,1347,13380,59,59,0,1.3.2+bec2d12a0,818011,0.032639510000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-18 01:46:43,[3],0.9500000000000001,False,141,9900,61,60,1,1.3.1+22d04116b,818011,0.0034166080000000002
decred.stake.fun,mainnet,2021-01-28,2023-11-18 01:46:42,[3],0.5,False,196,29104,175,173,2,1.3.1,818011,0.0047493274
decredvoting.com,mainnet,2021-02-01,2023-11-18 01:46:43,[3],1,False,95,4616,31,30,1,1.3.2,818011,0.00230197
stakey.net,mainnet,2020-10-22,2023-11-18 01:46:42,[3],1,False,366,29892,216,216,0,1.3.2+f79363a87,818011,0.008868642000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-18 01:46:42,[3],0.6900000000000001,False,740,55596,912,139,773,1.3.1+22d04116b,1259465,0.14601421
teststakepool.decred.org,testnet,2020-06-01,2023-11-18 01:46:43,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1259465,0
ultravsp.uk,mainnet,2020-12-01,2023-11-18 01:46:42,[3],0.30000000000000004,False,342,12620,79,78,1,1.4.0-pre+015cf707b,818011,0.008287092000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-18 01:46:42,[3],0.1,False,287,590,0,0,0,1.3.2+bec2d12a0,818011,0.0069543724000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-11-18 01:46:42,[3],0.15,False,277,7484,43,42,1,1.3.1,818011,0.00671206
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-18 01:46:42,[3],0.49,False,426,11245,49,49,0,1.3.2+bec2d12a0,818011,0.010322518000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-18 01:46:43,[3],1,False,671,27530,170,170,0,1.3.1+1e824f8dd,818011,0.016259179000000002
vspd.99split.com,mainnet,2020-11-17,2023-11-18 01:46:43,[3],0.30000000000000004,False,457,26016,160,160,0,1.3.2+bec2d12a0,818011,0.011073687
vspd.bass.cf,mainnet,2022-05-01,2023-11-18 01:46:43,[3],0.2,False,1132,13946,121,0,0,1.2.0,818011,0.02742979
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-18 01:46:43,[3],5,False,54,2697,20,20,0,1.3.2+bec2d12a0,818011,0.0013084882
