id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-11-02 01:39:53,[3],0.49,True,709,22835,172,0,0,1.2.0+86c25ac5d,813414,0.016701216
big.decred.energy,mainnet,2022-05-01,2023-11-02 01:39:53,[3],0.30000000000000004,False,256,4094,20,20,0,1.3.1,813414,0.00603034
dcrhive.com,mainnet,2022-06-23,2023-11-02 01:39:53,[3],0.15,False,1348,12715,55,55,0,1.3.0-pre+a254e943f,813414,0.03175351
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-02 01:39:53,[3],0.9500000000000001,False,168,9812,60,59,1,1.3.1+22d04116b,813414,0.003957411
decred.stake.fun,mainnet,2021-01-28,2023-11-02 01:39:53,[3],0.5,False,270,28982,174,172,2,1.3.1,813414,0.0063601243000000005
decredvoting.com,mainnet,2021-02-01,2023-11-02 01:39:53,[3],1,False,93,4552,31,30,1,1.3.1,813414,0.0021907096
stakey.net,mainnet,2020-10-22,2023-11-02 01:39:53,[3],1,False,430,29680,216,216,0,1.3.1+209042951,813414,0.010129087
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-02 01:39:53,[3],0.6900000000000001,False,440,47914,900,127,773,1.3.1+22d04116b,1247944,0.086665355
teststakepool.decred.org,testnet,2020-06-01,2023-11-02 01:39:53,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1247944,0
ultravsp.uk,mainnet,2020-12-01,2023-11-02 01:39:53,[3],0.30000000000000004,False,331,12425,78,77,1,1.3.0-pre+8f6b0c2e9,813414,0.0077970414
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-02 01:39:53,[3],0.25,False,310,444,0,0,0,1.3.0+43d3210dc,813414,0.007302365000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-11-02 01:39:53,[3],0.15,False,268,7357,43,42,1,1.3.1,813414,0.0063130124
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-02 01:39:53,[3],0.49,False,482,11010,49,49,0,1.3.0+43d3210dc,813414,0.011353999
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-02 01:39:53,[3],1,False,696,27173,168,168,0,1.3.1+22d04116b,813414,0.016394988000000003
vspd.99split.com,mainnet,2020-11-17,2023-11-02 01:39:53,[3],0.30000000000000004,False,419,25759,158,158,0,1.3.1+22d04116b,813414,0.00986997
vspd.bass.cf,mainnet,2022-05-01,2023-11-02 01:39:53,[3],0.2,False,1164,13298,121,0,0,1.2.0,813414,0.027419202
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-02 01:39:53,[3],5,False,50,2670,20,20,0,1.3.1+22d04116b,813414,0.0011778008
