id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2023-11-25 01:41:30,[3],0.30000000000000004,False,233,4267,22,22,0,1.3.1,819956,0.0056816796000000004
dcrhive.com,mainnet,2022-06-23,2023-11-25 01:41:30,[3],0.15,False,1286,13664,70,70,0,1.3.2+bec2d12a0,819956,0.03135897
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-11-25 01:41:30,[3],0.9500000000000001,False,137,9933,61,60,1,1.3.1+22d04116b,819956,0.00334073
decred.stake.fun,mainnet,2021-01-28,2023-11-25 01:41:30,[3],0.5,False,208,29159,175,173,2,1.3.1,819956,0.0050720572000000005
decredvoting.com,mainnet,2021-02-01,2023-11-25 01:41:30,[3],1,False,95,4638,31,30,1,1.3.2,819956,0.0023165646
stakey.net,mainnet,2020-10-22,2023-11-25 01:41:29,[3],1,False,348,29974,217,217,0,1.3.2+f79363a87,819951,0.0084832525
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-11-25 01:41:30,[3],0.6900000000000001,False,734,58909,923,149,774,1.3.1+22d04116b,1264248,0.14335938
teststakepool.decred.org,testnet,2020-06-01,2023-11-25 01:41:29,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1264248,0
ultravsp.uk,mainnet,2020-12-01,2023-11-25 01:41:30,[3],0.30000000000000004,False,309,12697,79,78,1,1.4.0-pre+015cf707b,819956,0.0075349314
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-11-25 01:41:30,[3],0.1,False,284,646,0,0,0,1.3.2+bec2d12a0,819956,0.006925309
vsp.dcr.farm,mainnet,2020-12-09,2023-11-25 01:41:30,[3],0.15,False,261,7556,44,42,2,1.3.1,819956,0.0063644564
vsp.decredcommunity.org,mainnet,2020-11-05,2023-11-25 01:41:30,[3],0.49,False,432,11343,50,50,0,1.3.2+bec2d12a0,819956,0.0105342725
vsp.stakeminer.com,mainnet,2020-11-09,2023-11-25 01:41:30,[3],1,False,603,27688,172,172,0,1.3.1+1e824f8dd,819956,0.01470409
vspd.99split.com,mainnet,2020-11-17,2023-11-25 01:41:30,[3],0.30000000000000004,False,534,26128,160,160,0,1.3.2,819956,0.0130215315
vspd.bass.cf,mainnet,2022-05-01,2023-11-25 00:10:43,[3],0.2,False,1143,14218,122,0,0,1.2.0,819933,0.027867174
vspd.decredbrasil.com,mainnet,2020-11-22,2023-11-25 01:41:30,[3],5,False,48,2708,20,20,0,1.3.2+bec2d12a0,819950,0.0011703606
